                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  255661277 |  284423800 |  366231754 |  249999907
  Cycles                             |  261611332 |  261611500 |  261611373 |  261609564
  IPC                                |       0.98 |       1.09 |       1.40 |       0.96
  Time (ns)                          |   87203777 |   87203833 |   87203791 |   87203188
Branch predictor stats               |            |            |            |           
  num correct                        |     338029 |   42643701 |   29499929 |    4611008
  num incorrect                      |       5730 |    4894764 |    4934636 |     704186
  misprediction rate                 |      1.67% |     10.30% |     14.33% |     13.25%
  mpki                               |       0.02 |      17.21 |      13.47 |       2.82
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   29270590 |   45688809 |   53679626 |   23785065
    num misses                       |          6 |       2084 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  191296725 |  115566194 |  175571550 |  127043714
    num misses                       |    6993237 |     711364 |     985920 |     281093
    miss rate                        |      3.66% |      0.62% |      0.56% |      0.22%
    mpki                             |      27.35 |       2.50 |       2.69 |       1.12
  L2 TLB                             |            |            |            |           
    num accesses                     |    6993243 |     713448 |     985985 |     281155
    num misses                       |    5018793 |     104628 |       6160 |       4005
    miss rate                        |     71.77% |     14.67% |      0.62% |      1.42%
    mpki                             |      19.63 |       0.37 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   29270590 |   45688809 |   53679626 |   23785065
    num cache misses                 |      26108 |     856750 |    1583885 |       4751
    miss rate                        |      0.09% |      1.88% |      2.95% |      0.02%
    mpki                             |       0.10 |       3.01 |       4.32 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  191296725 |  115566194 |  175571550 |  127043714
    num cache misses                 |    2104297 |    1131853 |    5839711 |    1942167
    miss rate                        |      1.10% |      0.98% |      3.33% |      1.53%
    mpki                             |       8.23 |       3.98 |      15.95 |       7.77
  Cache L2                           |            |            |            |           
    num cache accesses               |    2130633 |    2031206 |    7426604 |    2006153
    num cache misses                 |    1422667 |     457877 |      71091 |     345172
    miss rate                        |     66.77% |     22.54% |      0.96% |     17.21%
    mpki                             |       5.56 |       1.61 |       0.19 |       1.38
  Cache L3                           |            |            |            |           
    num cache accesses               |    1422934 |     501097 |      74694 |     405644
    num cache misses                 |    1298620 |     389041 |      70288 |     264343
    miss rate                        |     91.26% |     77.64% |     94.10% |     65.17%
    mpki                             |       5.08 |       1.37 |       0.19 |       1.06
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2590070 |          0 |          0 |          0
  average dram access latency (ns)   |     121.94 |        inf |        inf |        inf
  average dram queueing delay        |      11.93 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     29.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
