                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |  1013183509 |  1560666572 |   398342755
  Cycles                             |  1755430646 |  1755433121 |  1755433200 |  1755433274
  IPC                                |        0.14 |        0.58 |        0.89 |        0.23
  Time (ns)                          |   585143549 |   585144374 |   585144400 |   585144425
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    54593617 |     2030717 |    65787258
  num incorrect                      |     6500447 |     1276699 |       34414 |     4124065
  misprediction rate                 |       9.99% |       2.29% |       1.67% |       5.90%
  mpki                               |       26.00 |        1.26 |        0.02 |       10.35
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |   101239448 |   178774991 |    66560444
    num misses                       |       17441 |          47 |           6 |           4
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   351043803 |  1167431754 |   122088814
    num misses                       |     1331679 |      550765 |    42128829 |      144910
    miss rate                        |       1.54% |       0.16% |       3.61% |       0.12%
    mpki                             |        5.33 |        0.54 |       26.99 |        0.36
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349120 |      550812 |    42128835 |      144914
    num misses                       |     1140464 |      168453 |    30160013 |      144914
    miss rate                        |      84.53% |      30.58% |      71.59% |     100.00%
    mpki                             |        4.56 |        0.17 |       19.33 |        0.36
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |   101239448 |   178774991 |    66560444
    num cache misses                 |      422216 |      102331 |      782772 |       13277
    miss rate                        |       2.00% |       0.10% |       0.44% |       0.02%
    mpki                             |        1.69 |        0.10 |        0.50 |        0.03
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   351043803 |  1167431754 |   122088814
    num cache misses                 |     7477691 |    12484578 |    12868696 |     9283630
    miss rate                        |       8.63% |       3.56% |       1.10% |       7.60%
    mpki                             |       29.91 |       12.32 |        8.25 |       23.31
  Cache L2                           |             |             |             |            
    num cache accesses               |     7922807 |    14304288 |    13658508 |    12509355
    num cache misses                 |     7579585 |    10268723 |     9620807 |     9296908
    miss rate                        |      95.67% |      71.79% |      70.44% |      74.32%
    mpki                             |       30.32 |       10.14 |        6.16 |       23.34
  Cache L3                           |             |             |             |            
    num cache accesses               |     7603073 |    12015419 |     9628080 |    12509355
    num cache misses                 |     7094767 |     8867069 |     8019064 |     9281784
    miss rate                        |      93.31% |      73.80% |      83.29% |      74.20%
    mpki                             |       28.38 |        8.75 |        5.14 |       23.30
DRAM summary                         |             |             |             |            
  num dram accesses                  |    42589445 |           0 |           0 |           0
  average dram access latency (ns)   |      141.58 |         inf |         inf |         inf
  average dram queueing delay        |       31.57 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      72.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
