                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    miss rate                        |        0.32% |        0.38% |        0.13% |        1.24% |        0.04% |        0.45% |        0.06% |        1.52% |        0.04% |        0.06% |        5.72% |        1.73% |        0.83% |        0.02% |        0.01% |        1.71%
    mpki                             |         0.28 |         0.50 |         0.11 |         1.41 |         0.04 |         0.42 |         0.06 |         2.66 |         0.04 |         0.06 |         7.90 |         2.78 |         1.01 |         0.02 |         0.01 |         1.44
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    428676596 |   2627055157 |    345469123 |   5155932614 |    462963978 |     88558906 |    734993135 |    405782904 |   2304563027 |   1253080657 |   1345360381 |   2519194861 |   6657750299 |   2012385374 |   3887066344 |    156394271
    num cache misses                 |     80863519 |     10058100 |     18428138 |     47190452 |     36165554 |     28760479 |     25967258 |     22703873 |     73774717 |     32316435 |     30283175 |     22608771 |     30639818 |      7474360 |    102985133 |     13412978
    miss rate                        |       18.86% |        0.38% |        5.33% |        0.92% |        7.81% |       32.48% |        3.53% |        5.60% |        3.20% |        2.58% |        2.25% |        0.90% |        0.46% |        0.37% |        2.65% |        8.58%
    mpki                             |        51.38 |         1.29 |        14.69 |         3.83 |        29.21 |       115.04 |        12.27 |        26.07 |        14.38 |        10.14 |         8.73 |         3.61 |         1.94 |         1.10 |         8.06 |        29.71
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     81310408 |     16130482 |     18729784 |     64693958 |     40795821 |     32588471 |     29878107 |     29569262 |     74761514 |     32534602 |     59070089 |     40815005 |     46764120 |      7782656 |    103478908 |     14100659
    num cache misses                 |     49529681 |      4408156 |     16051020 |     10675805 |     36213935 |     22340867 |     19532788 |     20226867 |     40211116 |     22255194 |     27745624 |     12445825 |      1631062 |      7254919 |      2587084 |     13374047
    miss rate                        |       60.91% |       27.33% |       85.70% |       16.50% |       88.77% |       68.55% |       65.37% |       68.41% |       53.79% |       68.40% |       46.97% |       30.49% |        3.49% |       93.22% |        2.50% |       94.85%
    mpki                             |        31.47 |         0.56 |        12.79 |         0.87 |        29.25 |        89.36 |         9.23 |        23.23 |         7.84 |         6.98 |         8.00 |         1.99 |         0.10 |         1.07 |         0.20 |        29.63
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     49529701 |      6620725 |     16212278 |     10858006 |     40795571 |     26109000 |     23459542 |     24789864 |     41060767 |     22304636 |     29155727 |     13292597 |      1870304 |      7448455 |      2996568 |     13412135
    num cache misses                 |     49023332 |      3508907 |     15208702 |      2916063 |     36163618 |     17398179 |     18678316 |     15370462 |     11339194 |     22032597 |      8175970 |      7470977 |      1545713 |      7235223 |      2405958 |     13125731
    miss rate                        |       98.98% |       53.00% |       93.81% |       26.86% |       88.65% |       66.64% |       79.62% |       62.00% |       27.62% |       98.78% |       28.04% |       56.20% |       82.65% |       97.14% |       80.29% |       97.86%
    mpki                             |        31.15 |         0.45 |        12.12 |         0.24 |        29.21 |        69.59 |         8.83 |        17.65 |         2.21 |         6.91 |         2.36 |         1.19 |         0.10 |         1.06 |         0.19 |        29.08
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    329827570 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       436.13 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       326.12 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
