                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    miss rate                        |       18.86% |        0.38% |        5.33% |        0.91% |        7.81% |       32.48% |        3.53% |        5.59% |        3.21% |        2.58% |        2.25% |        0.90% |        0.46% |        0.37% |        2.65% |        8.57%
    mpki                             |        51.38 |         1.29 |        14.69 |         3.82 |        29.21 |       115.04 |        12.27 |        26.06 |        14.40 |        10.14 |         8.73 |         3.61 |         1.94 |         1.10 |         8.06 |        29.70
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     81378979 |     16117781 |     18728202 |     64989578 |     40784299 |     32587739 |     29872757 |     29578579 |     75157184 |     32533971 |     59065168 |     40862763 |     46881063 |      7780745 |    103833926 |     14102902
    num cache misses                 |     49528083 |      4394059 |     16047860 |     10671225 |     36206159 |     22335997 |     19521217 |     20227137 |     40412347 |     22246534 |     27740383 |     12450344 |      1599651 |      7254401 |      2570293 |     13373313
    miss rate                        |       60.86% |       27.26% |       85.69% |       16.42% |       88.77% |       68.54% |       65.35% |       68.38% |       53.77% |       68.38% |       46.97% |       30.47% |        3.41% |       93.24% |        2.48% |       94.83%
    mpki                             |        31.44 |         0.56 |        12.79 |         0.86 |        29.25 |        89.34 |         9.23 |        23.21 |         7.85 |         6.98 |         8.00 |         1.99 |         0.10 |         1.06 |         0.20 |        29.60
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     49528103 |      6605319 |     16209268 |     10851934 |     40784049 |     26103937 |     23448356 |     24790633 |     41263163 |     22295368 |     29148219 |     13295108 |      1839008 |      7447456 |      2980611 |     13410416
    num cache misses                 |     49022592 |      3498238 |     15205954 |      2878857 |     36155819 |     17396651 |     18670316 |     15369564 |     11333491 |     22024069 |      8172325 |      7469238 |      1518908 |      7234727 |      2390093 |     13127260
    miss rate                        |       98.98% |       52.96% |       93.81% |       26.53% |       88.65% |       66.64% |       79.62% |       62.00% |       27.47% |       98.78% |       28.04% |       56.18% |       82.59% |       97.14% |       80.19% |       97.89%
    mpki                             |        31.12 |         0.45 |        12.12 |         0.23 |        29.21 |        69.59 |         8.82 |        17.64 |         2.20 |         6.91 |         2.36 |         1.19 |         0.10 |         1.06 |         0.19 |        29.06
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    329670518 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       435.86 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       325.85 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
