                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999898 |  689247822 |  389413495 |  959033004
  Cycles                             |  702311450 |  702313610 |  702313594 |  702313603
  IPC                                |       0.36 |       0.98 |       0.55 |       1.37
  Time (ns)                          |  234103817 |  234104537 |  234104532 |  234104535
Branch predictor stats               |            |            |            |           
  num correct                        |    4856955 |   32111456 |   23639422 |   77106654
  num incorrect                      |    6669357 |   28077568 |   14226141 |   12941970
  misprediction rate                 |     57.86% |     46.65% |     37.57% |     14.37%
  mpki                               |      26.68 |      40.74 |      36.53 |      13.49
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   27532058 |   52862044 |   46399796 |  140504809
    num misses                       |         14 |         52 |         10 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   93614435 |  198229994 |  179285086 |  459686269
    num misses                       |     661938 |       9363 |    1213655 |    2573277
    miss rate                        |      0.71% |      0.00% |      0.68% |      0.56%
    mpki                             |       2.65 |       0.01 |       3.12 |       2.68
  L2 TLB                             |            |            |            |           
    num accesses                     |     661952 |       9415 |    1213665 |    2573342
    num misses                       |     661946 |       8312 |     962152 |      16165
    miss rate                        |    100.00% |     88.28% |     79.28% |      0.63%
    mpki                             |       2.65 |       0.01 |       2.47 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   27532058 |   52862044 |   46399796 |  140504809
    num cache misses                 |      17161 |      37495 |      13279 |    4185569
    miss rate                        |      0.06% |      0.07% |      0.03% |      2.98%
    mpki                             |       0.07 |       0.05 |       0.03 |       4.36
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   93614435 |  198229994 |  179285086 |  459686269
    num cache misses                 |    7303100 |     614751 |    2806896 |   15143887
    miss rate                        |      7.80% |      0.31% |      1.57% |      3.29%
    mpki                             |      29.21 |       0.89 |       7.21 |      15.79
  Cache L2                           |            |            |            |           
    num cache accesses               |    8265039 |     693584 |    3156804 |   19338142
    num cache misses                 |    7320220 |     627862 |    2160155 |     226232
    miss rate                        |     88.57% |     90.52% |     68.43% |      1.17%
    mpki                             |      29.28 |       0.91 |       5.55 |       0.24
  Cache L3                           |            |            |            |           
    num cache accesses               |    8264998 |     669882 |    2542957 |     236130
    num cache misses                 |    7310961 |     626357 |    1355789 |     219678
    miss rate                        |     88.46% |     93.50% |     53.32% |     93.03%
    mpki                             |      29.24 |       0.91 |       3.48 |       0.23
DRAM summary                         |            |            |            |           
  num dram accesses                  |   13752507 |          0 |          0 |          0
  average dram access latency (ns)   |     131.16 |        inf |        inf |        inf
  average dram queueing delay        |      21.15 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     58.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
