                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  434307831 |  381472628 |  249999883 |  256247122
  Cycles                             |  241569684 |  241569629 |  241567416 |  241569623
  IPC                                |       1.80 |       1.58 |       1.03 |       1.06
  Time (ns)                          |   80523228 |   80523210 |   80522472 |   80523208
Branch predictor stats               |            |            |            |           
  num correct                        |   54695191 |   15942504 |   13678195 |    5024099
  num incorrect                      |    6014203 |     915803 |    9414386 |     762260
  misprediction rate                 |      9.91% |      5.43% |     40.77% |     13.17%
  mpki                               |      13.85 |       2.40 |      37.66 |       2.97
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   67025689 |   37086654 |   20500819 |   24499778
    num misses                       |        358 |          8 |         52 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  175705768 |  119473815 |   73920987 |  130193234
    num misses                       |      54636 |      30978 |       4511 |     291554
    miss rate                        |      0.03% |      0.03% |      0.01% |      0.22%
    mpki                             |       0.13 |       0.08 |       0.02 |       1.14
  L2 TLB                             |            |            |            |           
    num accesses                     |      54994 |      30986 |       4563 |     291616
    num misses                       |       1798 |       1030 |       4160 |       4249
    miss rate                        |      3.27% |      3.32% |     91.17% |      1.46%
    mpki                             |       0.00 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   67025689 |   37086654 |   20500819 |   24499778
    num cache misses                 |    1403033 |       5608 |       6634 |      45373
    miss rate                        |      2.09% |      0.02% |      0.03% |      0.19%
    mpki                             |       3.23 |       0.01 |       0.03 |       0.18
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  175705768 |  119473815 |   73920987 |  130193234
    num cache misses                 |    1441374 |    3239210 |     276652 |    2037185
    miss rate                        |      0.82% |      2.71% |      0.37% |      1.56%
    mpki                             |       3.32 |       8.49 |       1.11 |       7.95
  Cache L2                           |            |            |            |           
    num cache accesses               |    2849161 |    3254799 |     290795 |    2101579
    num cache misses                 |     195941 |      81634 |     273546 |    1073697
    miss rate                        |      6.88% |      2.51% |     94.07% |     51.09%
    mpki                             |       0.45 |       0.21 |       1.09 |       4.19
  Cache L3                           |            |            |            |           
    num cache accesses               |     200698 |      91870 |     281277 |    1092737
    num cache misses                 |      63214 |      51514 |     271447 |     147701
    miss rate                        |     31.50% |     56.07% |     96.51% |     13.52%
    mpki                             |       0.15 |       0.14 |       1.09 |       0.58
DRAM summary                         |            |            |            |           
  num dram accesses                  |     810604 |          0 |          0 |          0
  average dram access latency (ns)   |     112.47 |        inf |        inf |        inf
  average dram queueing delay        |       2.46 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     10.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
