                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999989 |  3916788914 |  3596854507 |  2590658425
  Cycles                             |  5276477272 |  5276479664 |  5276479659 |  5276479597
  IPC                                |        0.05 |        0.74 |        0.68 |        0.49
  Time (ns)                          |  1758825758 |  1758826555 |  1758826553 |  1758826533
Branch predictor stats               |             |             |             |            
  num correct                        |    43244780 |   180361421 |     4688030 |   138393006
  num incorrect                      |    11689069 |     1499057 |       79448 |     3238103
  misprediction rate                 |      21.28% |       0.82% |       1.67% |       2.29%
  mpki                               |       46.76 |        0.38 |        0.02 |        1.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23761816 |   299646419 |   411998431 |   258834293
    num misses                       |           3 |          43 |           6 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    88558906 |  2253851003 |  2690647866 |   899382310
    num misses                       |    21162164 |      303067 |    97118364 |     1391080
    miss rate                        |      23.90% |       0.01% |       3.61% |       0.15%
    mpki                             |       84.65 |        0.08 |       27.00 |        0.54
  L2 TLB                             |             |             |             |            
    num accesses                     |    21162167 |      303110 |    97118370 |     1391127
    num misses                       |    10899216 |       87784 |    69415827 |      426363
    miss rate                        |      51.50% |      28.96% |      71.48% |      30.65%
    mpki                             |       43.60 |        0.02 |       19.30 |        0.16
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23761816 |   299646419 |   411998431 |   258834293
    num cache misses                 |      520490 |      269287 |     2197630 |      264179
    miss rate                        |       2.19% |       0.09% |       0.53% |       0.10%
    mpki                             |        2.08 |        0.07 |        0.61 |        0.10
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    88558906 |  2253851003 |  2690647866 |   899382310
    num cache misses                 |    31291725 |    27178505 |    31540155 |    35390273
    miss rate                        |      35.33% |       1.21% |       1.17% |       3.93%
    mpki                             |      125.17 |        6.94 |        8.77 |       13.66
  Cache L2                           |             |             |             |            
    num cache accesses               |    36340731 |    27812616 |    33923311 |    40632675
    num cache misses                 |    29746073 |    21068621 |    24713024 |    29175137
    miss rate                        |      81.85% |      75.75% |      72.85% |      71.80%
    mpki                             |      118.98 |        5.38 |        6.87 |       11.26
  Cache L3                           |             |             |             |            
    num cache accesses               |    34283672 |    21443927 |    24899172 |    34498270
    num cache misses                 |    29549120 |    20887901 |    23985659 |    28603807
    miss rate                        |      86.19% |      97.41% |      96.33% |      82.91%
    mpki                             |      118.20 |        5.33 |        6.67 |       11.04
DRAM summary                         |             |             |             |            
  num dram accesses                  |   139870197 |           0 |           0 |           0
  average dram access latency (ns)   |      151.14 |         inf |         inf |         inf
  average dram queueing delay        |       41.13 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
