                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    num cache accesses               |     53053903 |      9626095 |     17459818 |     28798000 |     40625536 |     28070742 |     24917567 |     27222713 |     52533493 |     22828608 |     33437759 |     24420179 |      5112606 |      7472927 |      3775616 |     13602373
    num cache misses                 |     48747283 |      3167018 |     15149488 |      2061885 |     36016331 |     17339118 |     18577385 |     15325531 |     11233722 |     21911353 |      8175621 |      7315483 |      1184204 |      7229047 |      2143917 |     13095613
    miss rate                        |       91.88% |       32.90% |       86.77% |        7.16% |       88.65% |       61.77% |       74.56% |       56.30% |       21.38% |       95.98% |       24.45% |       29.96% |       23.16% |       96.74% |       56.78% |       96.27%
    mpki                             |        31.15 |         0.39 |        12.08 |         0.16 |        29.22 |        69.36 |         8.79 |        17.64 |         2.20 |         6.88 |         2.28 |         1.13 |         0.07 |         1.07 |         0.16 |        29.10
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    325801920 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       432.33 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       322.32 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
