                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   546245378 |   249999989 |  3531145396 |  3246144479
  Cycles                             |  4424861790 |  4424858656 |  4424861681 |  4424861492
  IPC                                |        0.12 |        0.06 |        0.80 |        0.73
  Time (ns)                          |  1474953930 |  1474952885 |  1474953894 |  1474953831
Branch predictor stats               |             |             |             |            
  num correct                        |   127989883 |    43244780 |     4603170 |   496347447
  num incorrect                      |    14212500 |    11689069 |       78010 |   127149543
  misprediction rate                 |       9.99% |      21.28% |       1.67% |      20.39%
  mpki                               |       26.02 |       46.76 |        0.02 |       39.17
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    46193376 |    23761816 |   404469575 |   422291391
    num misses                       |       37635 |           3 |           6 |          19
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   189283273 |    88558906 |  2641501580 |  1092781565
    num misses                       |     2895813 |    21161398 |    95317254 |     4835744
    miss rate                        |       1.53% |      23.90% |       3.61% |       0.44%
    mpki                             |        5.30 |       84.65 |       26.99 |        1.49
  L2 TLB                             |             |             |             |            
    num accesses                     |     2933448 |    21161401 |    95317260 |     4835763
    num misses                       |     2481445 |    10898829 |    68104499 |     1012987
    miss rate                        |      84.59% |      51.50% |      71.45% |      20.95%
    mpki                             |        4.54 |       43.60 |       19.29 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    46193376 |    23761816 |   404469575 |   422291391
    num cache misses                 |     1770794 |      316871 |     1632888 |     3469112
    miss rate                        |       3.83% |       1.33% |       0.40% |       0.82%
    mpki                             |        3.24 |        1.27 |        0.46 |        1.07
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   189283273 |    88558906 |  2641501580 |  1092781565
    num cache misses                 |    17946176 |    30714466 |    30952959 |     5682428
    miss rate                        |       9.48% |      34.68% |       1.17% |       0.52%
    mpki                             |       32.85 |      122.86 |        8.77 |        1.75
  Cache L2                           |             |             |             |            
    num cache accesses               |    19939446 |    35357578 |    32674015 |    10387528
    num cache misses                 |    19306600 |    28117781 |    23407204 |     5356032
    miss rate                        |      96.83% |      79.52% |      71.64% |      51.56%
    mpki                             |       35.34 |      112.47 |        6.63 |        1.65
  Cache L3                           |             |             |             |            
    num cache accesses               |    19530695 |    32453169 |    23496001 |     6623256
    num cache misses                 |    19191248 |    27604366 |    22429887 |     5204508
    miss rate                        |      98.26% |      85.06% |      95.46% |      78.58%
    mpki                             |       35.13 |      110.42 |        6.35 |        1.60
DRAM summary                         |             |             |             |            
  num dram accesses                  |    87820476 |           0 |           0 |           0
  average dram access latency (ns)   |      132.14 |         inf |         inf |         inf
  average dram queueing delay        |       22.13 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      59.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
