                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   318419549 |  1612699945 |   249999888 |  2177670931
  Cycles                             |  1410909316 |  1410909050 |  1410907280 |  1410909065
  IPC                                |        0.23 |        1.14 |        0.18 |        1.54
  Time (ns)                          |   470303105 |   470303017 |   470302427 |   470303022
Branch predictor stats               |             |             |             |            
  num correct                        |     2883185 |   129724253 |    19818647 |   145452687
  num incorrect                      |       19296 |    21775126 |     1620730 |    24829186
  misprediction rate                 |       0.66% |      14.37% |       7.56% |      14.58%
  mpki                               |        0.06 |       13.50 |        6.48 |       11.40
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    28141906 |   236259539 |    20925725 |   264106290
    num misses                       |           3 |          65 |          42 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86629119 |   773193975 |    68803936 |   917548318
    num misses                       |      154415 |     4317579 |      336555 |     6439286
    miss rate                        |       0.18% |       0.56% |       0.49% |       0.70%
    mpki                             |        0.48 |        2.68 |        1.35 |        2.96
  L2 TLB                             |             |             |             |            
    num accesses                     |      154418 |     4317644 |      336597 |     6439304
    num misses                       |      154304 |       27436 |      104709 |       48869
    miss rate                        |      99.93% |       0.64% |      31.11% |       0.76%
    mpki                             |        0.48 |        0.02 |        0.42 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    28141906 |   236259539 |    20925725 |   264106290
    num cache misses                 |       90389 |     7008824 |       27977 |     2202218
    miss rate                        |       0.32% |       2.97% |       0.13% |       0.83%
    mpki                             |        0.28 |        4.35 |        0.11 |        1.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86629119 |   773193975 |    68803936 |   917548318
    num cache misses                 |    16296047 |    25541125 |     3674699 |     4318180
    miss rate                        |      18.81% |       3.30% |       5.34% |       0.47%
    mpki                             |       51.18 |       15.84 |       14.70 |        1.98
  Cache L2                           |             |             |             |            
    num cache accesses               |    16386441 |    32568964 |     3735097 |     6562773
    num cache misses                 |     9973388 |      511628 |     3201335 |      316127
    miss rate                        |      60.86% |       1.57% |      85.71% |       4.82%
    mpki                             |       31.32 |        0.32 |       12.81 |        0.15
  Cache L3                           |             |             |             |            
    num cache accesses               |     9973393 |      534383 |     3233837 |      359527
    num cache misses                 |     9871769 |      427295 |     3041319 |      304357
    miss rate                        |      98.98% |      79.96% |      94.05% |      84.65%
    mpki                             |       31.00 |        0.26 |       12.17 |        0.14
DRAM summary                         |             |             |             |            
  num dram accesses                  |    21412882 |           0 |           0 |           0
  average dram access latency (ns)   |      286.73 |         inf |         inf |         inf
  average dram queueing delay        |      166.71 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      91.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
