                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   614251224 |   716714997 |   375634091 |   249999973
  Cycles                             |  1181539330 |  1181539529 |  1181539375 |  1181535534
  IPC                                |        0.52 |        0.61 |        0.32 |        0.21
  Time (ns)                          |   393846443 |   393846510 |   393846458 |   393845178
Branch predictor stats               |             |             |             |            
  num correct                        |    32892996 |   107800303 |     7119652 |    40600608
  num incorrect                      |      769670 |    24118728 |     9896857 |     2521753
  misprediction rate                 |       2.29% |      18.28% |      58.16% |       5.85%
  mpki                               |        1.25 |       33.65 |       26.35 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    61599315 |   100155509 |    41359438 |    41868591
    num misses                       |          47 |         204 |          14 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   214528393 |   278641253 |   138400545 |    75636447
    num misses                       |      337751 |     1484678 |      991128 |       88470
    miss rate                        |       0.16% |       0.53% |       0.72% |       0.12%
    mpki                             |        0.55 |        2.07 |        2.64 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      337798 |     1484882 |      991142 |       88474
    num misses                       |      104067 |      130486 |      991131 |       88474
    miss rate                        |      30.81% |       8.79% |     100.00% |     100.00%
    mpki                             |        0.17 |        0.18 |        2.64 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    61599315 |   100155509 |    41359438 |    41868591
    num cache misses                 |       24568 |     5890455 |       10444 |        3584
    miss rate                        |       0.04% |       5.88% |       0.03% |       0.01%
    mpki                             |        0.04 |        8.22 |        0.03 |        0.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   214528393 |   278641253 |   138400545 |    75636447
    num cache misses                 |     7669984 |     5138776 |    10638857 |     5661108
    miss rate                        |       3.58% |       1.84% |       7.69% |       7.48%
    mpki                             |       12.49 |        7.17 |       28.32 |       22.64
  Cache L2                           |             |             |             |            
    num cache accesses               |     8755795 |    11309038 |    12059239 |     7684391
    num cache misses                 |     5705539 |     3830650 |    10649217 |     5664692
    miss rate                        |      65.16% |      33.87% |      88.31% |      73.72%
    mpki                             |        9.29 |        5.34 |       28.35 |       22.66
  Cache L3                           |             |             |             |            
    num cache accesses               |     6806952 |     4112435 |    12059155 |     7684391
    num cache misses                 |     5584719 |     1713412 |    10641894 |     5662959
    miss rate                        |      82.04% |      41.66% |      88.25% |      73.69%
    mpki                             |        9.09 |        2.39 |       28.33 |       22.65
DRAM summary                         |             |             |             |            
  num dram accesses                  |    32946562 |           0 |           0 |           0
  average dram access latency (ns)   |      155.79 |         inf |         inf |         inf
  average dram queueing delay        |       45.78 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
