                                     | Core 0     | Core 1     | Core 2      | Core 3     
  Instructions                       |  326430901 |  249999980 |  1308849495 |  1034175753
  Cycles                             |  952968646 |  952966297 |   952968175 |   952968014
  IPC                                |       0.34 |       0.26 |        1.37 |        1.09
  Time (ns)                          |  317656215 |  317655432 |   317656058 |   317656005
Branch predictor stats               |            |            |             |            
  num correct                        |   25840776 |   42338506 |   105293061 |   155734624
  num incorrect                      |    2111802 |    3913322 |    17698592 |    17601773
  misprediction rate                 |      7.55% |      8.46% |      14.39% |      10.15%
  mpki                               |       6.47 |      15.65 |       13.52 |       17.02
TLB Summary                          |            |            |             |            
  I-TLB                              |            |            |             |            
    num accesses                     |   27762653 |   28960848 |   191784926 |   165725200
    num misses                       |         42 |         42 |          65 |        6413
    miss rate                        |      0.00% |      0.00% |       0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |        0.00 |        0.01
  D-TLB                              |            |            |             |            
    num accesses                     |   89809324 |   86565665 |   627644233 |   417466557
    num misses                       |     435930 |    1462061 |     3502417 |     2390255
    miss rate                        |      0.49% |      1.69% |       0.56% |       0.57%
    mpki                             |       1.34 |       5.85 |        2.68 |        2.31
  L2 TLB                             |            |            |             |            
    num accesses                     |     435972 |    1462103 |     3502482 |     2396668
    num misses                       |     137513 |     397329 |       22406 |      343338
    miss rate                        |     31.54% |     27.18% |       0.64% |      14.33%
    mpki                             |       0.42 |       1.59 |        0.02 |        0.33
Cache Summary                        |            |            |             |            
  Cache L1-I                         |            |            |             |            
    num cache accesses               |   27762653 |   28960848 |   191784926 |   165725200
    num cache misses                 |      91958 |      21818 |     5655547 |     2976074
    miss rate                        |      0.33% |      0.08% |       2.95% |       1.80%
    mpki                             |       0.28 |       0.09 |        4.32 |        2.88
  Cache L1-D                         |            |            |             |            
    num cache accesses               |   89809324 |   86565665 |   627644233 |   417466557
    num cache misses                 |    5028678 |   10113147 |    20791002 |     3864445
    miss rate                        |      5.60% |     11.68% |       3.31% |       0.93%
    mpki                             |      15.41 |      40.45 |       15.88 |        3.74
  Cache L2                           |            |            |             |            
    num cache accesses               |    5186946 |   11465419 |    26460574 |     6990668
    num cache misses                 |    4768599 |    8294073 |      385950 |     2219269
    miss rate                        |     91.93% |     72.34% |       1.46% |      31.75%
    mpki                             |      14.61 |      33.18 |        0.29 |        2.15
  Cache L3                           |            |            |             |            
    num cache accesses               |    4835018 |    9625341 |      402247 |     2370627
    num cache misses                 |    4758670 |    6842317 |      331929 |     1382355
    miss rate                        |     98.42% |     71.09% |      82.52% |      58.31%
    mpki                             |      14.58 |      27.37 |        0.25 |        1.34
DRAM summary                         |            |            |             |            
  num dram accesses                  |   16484361 |          0 |           0 |           0
  average dram access latency (ns)   |     123.16 |        inf |         inf |         inf
  average dram queueing delay        |      13.15 |       0.00 |        0.00 |        0.00
  average dram bandwidth utilization |     51.00% |      0.00% |       0.00% |       0.00%
Coherency Traffic                    |            |            |             |            
  num loads from dram                |          0 |          0 |           0 |           0
  num loads from dram cache          |          0 |          0 |           0 |           0
  num loads from remote cache        |          0 |          0 |           0 |           0
