                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   382451865 |   586183794 |  1213204441 |   249999981
  Cycles                             |  1793071897 |  1793071878 |  1793072269 |  1793068533
  IPC                                |        0.21 |        0.33 |        0.68 |        0.14
  Time (ns)                          |   597690633 |   597690626 |   597690757 |   597689511
Branch predictor stats               |             |             |             |            
  num correct                        |    62960647 |    11537979 |   183547638 |    58565837
  num incorrect                      |     4071087 |    15864314 |    40244778 |     6500447
  misprediction rate                 |       6.07% |      57.89% |      17.98% |       9.99%
  mpki                               |       10.64 |       27.06 |       33.17 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    63680850 |    65469924 |   168184961 |    21135842
    num misses                       |           4 |          14 |         280 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   117742908 |   220463647 |   471477052 |    86633855
    num misses                       |      139283 |     1566987 |     2506530 |     1331682
    miss rate                        |       0.12% |       0.71% |       0.53% |       1.54%
    mpki                             |        0.36 |        2.67 |        2.07 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      139287 |     1567001 |     2506810 |     1349123
    num misses                       |      139287 |     1566982 |      226121 |     1140464
    miss rate                        |     100.00% |     100.00% |       9.02% |      84.53%
    mpki                             |        0.36 |        2.67 |        0.19 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    63680850 |    65469924 |   168184961 |    21135842
    num cache misses                 |       11723 |       47520 |     9905094 |      403213
    miss rate                        |       0.02% |       0.07% |       5.89% |       1.91%
    mpki                             |        0.03 |        0.08 |        8.16 |        1.61
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   117742908 |   220463647 |   471477052 |    86633855
    num cache misses                 |     8917430 |    17201193 |     9846795 |     7451296
    miss rate                        |       7.57% |       7.80% |       2.09% |       8.60%
    mpki                             |       23.32 |       29.34 |        8.12 |       29.81
  Cache L2                           |             |             |             |            
    num cache accesses               |    12120442 |    19603259 |    20175741 |     7868871
    num cache misses                 |     8929153 |    17248713 |     9503104 |     7527750
    miss rate                        |      73.67% |      87.99% |      47.10% |      95.66%
    mpki                             |       23.35 |       29.43 |        7.83 |       30.11
  Cache L3                           |             |             |             |            
    num cache accesses               |    12120442 |    19603259 |     9927495 |     7542477
    num cache misses                 |     8913226 |    17198999 |     2391631 |     6872048
    miss rate                        |      73.54% |      87.74% |      24.09% |      91.11%
    mpki                             |       23.31 |       29.34 |        1.97 |       27.49
DRAM summary                         |             |             |             |            
  num dram accesses                  |    46841393 |           0 |           0 |           0
  average dram access latency (ns)   |      151.00 |         inf |         inf |         inf
  average dram queueing delay        |       40.99 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
