                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   300236817 |   468285094 |   249999876 |   551418831
  Cycles                             |  1961670944 |  1961673012 |  1961667761 |  1961670749
  IPC                                |        0.15 |        0.24 |        0.13 |        0.28
  Time (ns)                          |   653890315 |   653891004 |   653889254 |   653890250
Branch predictor stats               |             |             |             |            
  num correct                        |    16530450 |    69907701 |     8515508 |      721633
  num incorrect                      |      386602 |    16039888 |     3973583 |       12230
  misprediction rate                 |       2.29% |      18.66% |      31.82% |       1.67%
  mpki                               |        1.29 |       34.25 |       15.89 |        0.02
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    30492908 |    66011642 |    19582128 |    63153288
    num misses                       |          47 |         166 |           3 |           6
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   103579962 |   182255857 |   107816592 |   412521128
    num misses                       |      161081 |      976369 |      112024 |    14992262
    miss rate                        |       0.16% |       0.54% |       0.10% |       3.63%
    mpki                             |        0.54 |        2.08 |        0.45 |       27.19
  L2 TLB                             |             |             |             |            
    num accesses                     |      161128 |      976535 |      112027 |    14992268
    num misses                       |       53729 |       84981 |       76686 |    10709349
    miss rate                        |      33.35% |       8.70% |      68.45% |      71.43%
    mpki                             |        0.18 |        0.18 |        0.31 |       19.42
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    30492908 |    66011642 |    19582128 |    63153288
    num cache misses                 |       18040 |     3898328 |       14429 |      132649
    miss rate                        |       0.06% |       5.91% |       0.07% |       0.21%
    mpki                             |        0.06 |        8.32 |        0.06 |        0.24
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   103579962 |   182255857 |   107816592 |   412521128
    num cache misses                 |     3803507 |     2908928 |     5525232 |     4528459
    miss rate                        |       3.67% |       1.60% |       5.12% |       1.10%
    mpki                             |       12.67 |        6.21 |       22.10 |        8.21
  Cache L2                           |             |             |             |            
    num cache accesses               |     4357931 |     6972189 |     5937872 |     4665374
    num cache misses                 |     2992512 |     2546850 |     4927665 |     3164898
    miss rate                        |      68.67% |      36.53% |      82.99% |      67.84%
    mpki                             |        9.97 |        5.44 |       19.71 |        5.74
  Cache L3                           |             |             |             |            
    num cache accesses               |     3547386 |     2712334 |     5325876 |     3169247
    num cache misses                 |     2891740 |     1021943 |     4910641 |     2998216
    miss rate                        |      81.52% |      37.68% |      92.20% |      94.60%
    mpki                             |        9.63 |        2.18 |       19.64 |        5.44
DRAM summary                         |             |             |             |            
  num dram accesses                  |    14732853 |           0 |           0 |           0
  average dram access latency (ns)   |      681.46 |         inf |         inf |         inf
  average dram queueing delay        |      541.42 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
