                                     | Core 0     | Core 1     | Core 2      | Core 3    
  Instructions                       |  412246081 |  249999980 |  1087350608 |  908121772
  Cycles                             |  838991533 |  838989086 |   838991216 |  838991363
  IPC                                |       0.49 |       0.30 |        1.30 |       1.08
  Time (ns)                          |  279663844 |  279663029 |   279663739 |  279663788
Branch predictor stats               |            |            |             |           
  num correct                        |   32714933 |   42338506 |    87515229 |  136979164
  num incorrect                      |    2692477 |    3913322 |    14702263 |   15338146
  misprediction rate                 |      7.60% |      8.46% |      14.38% |     10.07%
  mpki                               |       6.53 |      15.65 |       13.52 |      16.89
TLB Summary                          |            |            |             |           
  I-TLB                              |            |            |             |           
    num accesses                     |   34306954 |   28960848 |   159353567 |  145296768
    num misses                       |         42 |         42 |          65 |       5402
    miss rate                        |      0.00% |      0.00% |       0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |        0.00 |       0.01
  D-TLB                              |            |            |             |           
    num accesses                     |  113553822 |   86565665 |   521509469 |  364961733
    num misses                       |     564744 |    1461888 |     2912610 |    1969669
    miss rate                        |      0.50% |      1.69% |       0.56% |      0.54%
    mpki                             |       1.37 |       5.85 |        2.68 |       2.17
  L2 TLB                             |            |            |             |           
    num accesses                     |     564786 |    1461930 |     2912675 |    1975071
    num misses                       |     176563 |     397343 |       18696 |     285097
    miss rate                        |     31.26% |     27.18% |       0.64% |     14.43%
    mpki                             |       0.43 |       1.59 |        0.02 |       0.31
Cache Summary                        |            |            |             |           
  Cache L1-I                         |            |            |             |           
    num cache accesses               |   34306954 |   28960848 |   159353567 |  145296768
    num cache misses                 |      66877 |      33975 |     5354807 |    2701024
    miss rate                        |      0.19% |      0.12% |       3.36% |      1.86%
    mpki                             |       0.16 |       0.14 |        4.92 |       2.97
  Cache L1-D                         |            |            |             |           
    num cache accesses               |  113553822 |   86565665 |   521509469 |  364961733
    num cache misses                 |    6123749 |   10109295 |    17716074 |    3335236
    miss rate                        |      5.39% |     11.68% |       3.40% |      0.91%
    mpki                             |      14.85 |      40.44 |       16.29 |       3.67
  Cache L2                           |            |            |             |           
    num cache accesses               |    6237359 |   11173012 |    23090147 |    6179110
    num cache misses                 |    5734777 |    8958796 |     3906883 |    3331966
    miss rate                        |     91.94% |     80.18% |      16.92% |     53.92%
    mpki                             |      13.91 |      35.84 |        3.59 |       3.67
  Cache L3                           |            |            |             |           
    num cache accesses               |    5781627 |    9988986 |     3929873 |    3475523
    num cache misses                 |    3629491 |    5526077 |      414162 |    1245912
    miss rate                        |     62.78% |     55.32% |      10.54% |     35.85%
    mpki                             |       8.80 |      22.10 |        0.38 |       1.37
DRAM summary                         |            |            |             |           
  num dram accesses                  |   13329270 |          0 |           0 |          0
  average dram access latency (ns)   |     120.16 |        inf |         inf |        inf
  average dram queueing delay        |      10.15 |       0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     47.00% |      0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |            |             |           
  num loads from dram                |          0 |          0 |           0 |          0
  num loads from dram cache          |          0 |          0 |           0 |          0
  num loads from remote cache        |          0 |          0 |           0 |          0
