                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  400801569 |  249999984 |  345691032 |  545957487
  Cycles                             |  330671627 |  330669598 |  330671700 |  330671700
  IPC                                |       1.21 |       0.76 |       1.05 |       1.65
  Time (ns)                          |  110223876 |  110223199 |  110223900 |  110223900
Branch predictor stats               |            |            |            |           
  num correct                        |   60448962 |   15199251 |   44466474 |   25136734
  num incorrect                      |    6748758 |    9146162 |   10501073 |     208385
  misprediction rate                 |     10.04% |     37.57% |     19.10% |      0.82%
  mpki                               |      16.84 |      36.58 |      30.38 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   64103023 |   29844534 |   48420760 |   41764892
    num misses                       |       2506 |         10 |        113 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  160843034 |  114926447 |  135260636 |  314158276
    num misses                       |     847454 |     791207 |     224659 |      41719
    miss rate                        |      0.53% |      0.69% |      0.17% |      0.01%
    mpki                             |       2.11 |       3.16 |       0.65 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     849960 |     791217 |     224772 |      41762
    num misses                       |     125410 |     629353 |      37467 |      12768
    miss rate                        |     14.75% |     79.54% |     16.67% |     30.57%
    mpki                             |       0.31 |       2.52 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   64103023 |   29844534 |   48420760 |   41764892
    num cache misses                 |    1139301 |      16177 |    1503203 |      36862
    miss rate                        |      1.78% |      0.05% |      3.10% |      0.09%
    mpki                             |       2.84 |       0.06 |       4.35 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  160843034 |  114926447 |  135260636 |  314158276
    num cache misses                 |    1417471 |    1771879 |    1584623 |    2950717
    miss rate                        |      0.88% |      1.54% |      1.17% |      0.94%
    mpki                             |       3.54 |       7.09 |       4.58 |       5.40
  Cache L2                           |            |            |            |           
    num cache accesses               |    2601340 |    1921253 |    3159742 |    2990106
    num cache misses                 |    1406192 |    1664035 |    1334213 |    2064366
    miss rate                        |     54.06% |     86.61% |     42.23% |     69.04%
    mpki                             |       3.51 |       6.66 |       3.86 |       3.78
  Cache L3                           |            |            |            |           
    num cache accesses               |    1450934 |    1818369 |    1406380 |    2067021
    num cache misses                 |     411585 |     440721 |     185194 |     937075
    miss rate                        |     28.37% |     24.24% |     13.17% |     45.33%
    mpki                             |       1.03 |       1.76 |       0.54 |       1.72
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3328312 |          0 |          0 |          0
  average dram access latency (ns)   |     114.41 |        inf |        inf |        inf
  average dram queueing delay        |       4.40 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     30.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
