                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999989 |  5863555827 |  3338672686 |  2190851263
  Cycles                             |  3920758310 |  3920760903 |  3920760718 |  3920760900
  IPC                                |        0.06 |        1.50 |        0.85 |        0.56
  Time (ns)                          |  1306919437 |  1306920301 |  1306920239 |  1306920300
Branch predictor stats               |             |             |             |            
  num correct                        |    43244780 |   270012502 |     4356842 |   117017518
  num incorrect                      |    11689069 |     2245069 |       73833 |     2737487
  misprediction rate                 |      21.28% |       0.82% |       1.67% |       2.29%
  mpki                               |       46.76 |        0.38 |        0.02 |        1.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23761816 |   448581428 |   382409851 |   218241872
    num misses                       |           3 |          43 |           6 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    88558906 |  3374091585 |  2497566218 |   763001070
    num misses                       |    21160595 |      454028 |    90252525 |     1163985
    miss rate                        |      23.89% |       0.01% |       3.61% |       0.15%
    mpki                             |       84.64 |        0.08 |       27.03 |        0.53
  L2 TLB                             |             |             |             |            
    num accesses                     |    21160598 |      454071 |    90252531 |     1164032
    num misses                       |    10898578 |      131178 |    64530190 |      361100
    miss rate                        |      51.50% |      28.89% |      71.50% |      31.02%
    mpki                             |       43.59 |        0.02 |       19.33 |        0.16
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23761816 |   448581428 |   382409851 |   218241872
    num cache misses                 |       70617 |      220952 |      532402 |       88307
    miss rate                        |       0.30% |       0.05% |       0.14% |       0.04%
    mpki                             |        0.28 |        0.04 |        0.16 |        0.04
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    88558906 |  3374091585 |  2497566218 |   763001070
    num cache misses                 |    28812431 |    30498095 |    27342791 |    26828610
    miss rate                        |      32.53% |       0.90% |       1.09% |       3.52%
    mpki                             |      115.25 |        5.20 |        8.19 |       12.25
  Cache L2                           |             |             |             |            
    num cache accesses               |    32760479 |    30776785 |    27919717 |    30945078
    num cache misses                 |    21078539 |    16752453 |    18703667 |    19901610
    miss rate                        |      64.34% |      54.43% |      66.99% |      64.31%
    mpki                             |       84.31 |        2.86 |        5.60 |        9.08
  Cache L3                           |             |             |             |            
    num cache accesses               |    25026665 |    16824341 |    18748728 |    24109540
    num cache misses                 |    19617063 |     9980569 |    18170371 |    19566793
    miss rate                        |      78.38% |      59.32% |      96.92% |      81.16%
    mpki                             |       78.47 |        1.70 |        5.44 |        8.93
DRAM summary                         |             |             |             |            
  num dram accesses                  |    94377587 |           0 |           0 |           0
  average dram access latency (ns)   |      147.35 |         inf |         inf |         inf
  average dram queueing delay        |       37.34 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      72.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
