                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   376168900 |   249999973 |  1150075746 |  1657993786
  Cycles                             |  1247287633 |  1247284853 |  1247287578 |  1247287541
  IPC                                |        0.30 |        0.20 |        0.92 |        1.33
  Time (ns)                          |   415762545 |   415761618 |   415762526 |   415762514
Branch predictor stats               |             |             |             |            
  num correct                        |    29841593 |    40600608 |    58490570 |   133409570
  num incorrect                      |     2442875 |     2521753 |    44985396 |    22385142
  misprediction rate                 |       7.57% |       5.85% |      43.47% |      14.37%
  mpki                               |        6.49 |       10.09 |       39.12 |       13.50
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    31764900 |    41868591 |    91414652 |   242948639
    num misses                       |          42 |           4 |          52 |          65
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   103580170 |    75636447 |   335644515 |   794954235
    num misses                       |      508239 |       88470 |       18381 |     4446230
    miss rate                        |       0.49% |       0.12% |       0.01% |       0.56%
    mpki                             |        1.35 |        0.35 |        0.02 |        2.68
  L2 TLB                             |             |             |             |            
    num accesses                     |      508281 |       88474 |       18433 |     4446295
    num misses                       |      160111 |       88474 |       16360 |       27945
    miss rate                        |      31.50% |     100.00% |      88.75% |       0.63%
    mpki                             |        0.43 |        0.35 |        0.01 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    31764900 |    41868591 |    91414652 |   242948639
    num cache misses                 |       42528 |        3610 |       25582 |     7218057
    miss rate                        |       0.13% |       0.01% |       0.03% |       2.97%
    mpki                             |        0.11 |        0.01 |        0.02 |        4.35
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   103580170 |    75636447 |   335644515 |   794954235
    num cache misses                 |     5537580 |     5661785 |     1137812 |    26207199
    miss rate                        |       5.35% |       7.49% |       0.34% |       3.30%
    mpki                             |       14.72 |       22.65 |        0.99 |       15.81
  Cache L2                           |             |             |             |            
    num cache accesses               |     5624510 |     7685089 |     1206235 |    33441341
    num cache misses                 |     4810343 |     5665395 |     1103025 |      450204
    miss rate                        |      85.52% |      73.72% |      91.44% |       1.35%
    mpki                             |       12.79 |       22.66 |        0.96 |        0.27
  Cache L3                           |             |             |             |            
    num cache accesses               |     4854875 |     7685089 |     1146917 |      469452
    num cache misses                 |     4507367 |     5660106 |     1100144 |      369216
    miss rate                        |      92.84% |      73.65% |      95.92% |      78.65%
    mpki                             |       11.98 |       22.64 |        0.96 |        0.22
DRAM summary                         |             |             |             |            
  num dram accesses                  |    14902121 |           0 |           0 |           0
  average dram access latency (ns)   |      170.04 |         inf |         inf |         inf
  average dram queueing delay        |       50.02 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      71.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
