                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  269903725 |  337922258 |  249999876 |  432156514
  Cycles                             |  495815229 |  495815215 |  495813256 |  495815170
  IPC                                |       0.54 |       0.68 |       0.50 |       0.87
  Time (ns)                          |  165271743 |  165271738 |  165271085 |  165271723
Branch predictor stats               |            |            |            |           
  num correct                        |   15023567 |   50831298 |    8515508 |     565170
  num incorrect                      |     350718 |   11338899 |    3973583 |       9578
  misprediction rate                 |      2.28% |     18.24% |     31.82% |      1.67%
  mpki                               |       1.30 |      33.55 |      15.89 |       0.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   27393872 |   47086193 |   19582128 |   49495455
    num misses                       |         47 |        140 |          3 |          6
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   93856368 |  131676124 |  107816592 |  323296143
    num misses                       |     154073 |     701403 |     111002 |   11750919
    miss rate                        |      0.16% |      0.53% |      0.10% |      3.63%
    mpki                             |       0.57 |       2.08 |       0.44 |      27.19
  L2 TLB                             |            |            |            |           
    num accesses                     |     154120 |     701543 |     111005 |   11750925
    num misses                       |      47599 |      57828 |      76686 |    8437600
    miss rate                        |     30.88% |      8.24% |     69.08% |     71.80%
    mpki                             |       0.18 |       0.17 |       0.31 |      19.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   27393872 |   47086193 |   19582128 |   49495455
    num cache misses                 |      25723 |    2849832 |      27888 |     209636
    miss rate                        |      0.09% |      6.05% |      0.14% |      0.42%
    mpki                             |       0.10 |       8.43 |       0.11 |       0.49
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   93856368 |  131676124 |  107816592 |  323296143
    num cache misses                 |    3400957 |    2503446 |    5527171 |    3564305
    miss rate                        |      3.62% |      1.90% |      5.13% |      1.10%
    mpki                             |      12.60 |       7.41 |      22.11 |       8.25
  Cache L2                           |            |            |            |           
    num cache accesses               |    3925138 |    5474674 |    5952477 |    3774075
    num cache misses                 |    2824130 |    2456666 |    4965891 |    2651389
    miss rate                        |     71.95% |     44.87% |     83.43% |     70.25%
    mpki                             |      10.46 |       7.27 |      19.86 |       6.14
  Cache L3                           |            |            |            |           
    num cache accesses               |    3329008 |    2578271 |    5363309 |    2651561
    num cache misses                 |    2528718 |     675023 |    4905606 |    2312144
    miss rate                        |     75.96% |     26.18% |     91.47% |     87.20%
    mpki                             |       9.37 |       2.00 |      19.62 |       5.35
DRAM summary                         |            |            |            |           
  num dram accesses                  |   12853108 |          0 |          0 |          0
  average dram access latency (ns)   |     148.50 |        inf |        inf |        inf
  average dram queueing delay        |      38.49 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     77.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
