                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    96337803 |  1624445442 |   965808824 |   346605762 |  1033927587 |   859510329 |  1209188529 |   710264794 |   552919882 |   116504258 |   378547377 |   127439485 |  1762321600 |   210520833 |    98946424 |  1512547723
    num cache misses                 |    11457452 |    54664327 |     5941770 |     8668992 |    27440430 |    10577497 |    11363417 |     2902746 |     8532162 |     6650823 |     7783170 |    23896298 |     8346943 |     7493826 |     5291815 |       63381
    miss rate                        |      11.89% |       3.37% |       0.62% |       2.50% |       2.65% |       1.23% |       0.94% |       0.41% |       1.54% |       5.71% |       2.06% |      18.75% |       0.47% |       3.56% |       5.35% |       0.00%
    mpki                             |       41.26 |       16.13 |        2.89 |        9.90 |        8.09 |        4.82 |        5.41 |        1.38 |        7.09 |       26.60 |        8.00 |       50.92 |        2.00 |       12.45 |       14.73 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12657809 |    71107801 |     6620158 |     8772014 |    27592006 |    20519390 |    11517325 |     4854197 |     9238689 |     8866791 |    16068196 |    24218236 |    12751095 |     8582981 |     5391896 |     7261037
    num cache misses                 |    10161932 |    10904153 |     4658895 |     6335998 |      883940 |     9013627 |     7951509 |     1906202 |     8014989 |     6526572 |     7496150 |    15740671 |     1260841 |     6137683 |     4953830 |      180124
    miss rate                        |      80.28% |      15.33% |      70.37% |      72.23% |       3.20% |      43.93% |      69.04% |      39.27% |      86.75% |      73.61% |      46.65% |      65.00% |       9.89% |      71.51% |      91.88% |       2.48%
    mpki                             |       36.60 |        3.22 |        2.27 |        7.23 |        0.26 |        4.10 |        3.78 |        0.90 |        6.66 |       26.11 |        7.70 |       33.54 |        0.30 |       10.20 |       13.79 |        0.04
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    11326636 |    10919789 |     4664845 |     6337456 |      983535 |     9415938 |     7962177 |     2480240 |     8741572 |     7796367 |     7864899 |    15740675 |     1310818 |     7180649 |     4996429 |      188584
    num cache misses                 |     6318914 |      271378 |     2654726 |     6105789 |      553722 |      890602 |     3983154 |      771948 |     2015532 |     4332760 |     2178966 |    13991646 |      291658 |     5377320 |     4248089 |      177807
    miss rate                        |      55.79% |       2.49% |      56.91% |      96.34% |      56.30% |       9.46% |      50.03% |      31.12% |      23.06% |      55.57% |      27.70% |      88.89% |      22.25% |      74.89% |      85.02% |      94.29%
    mpki                             |       22.76 |        0.08 |        1.29 |        6.97 |        0.16 |        0.41 |        1.90 |        0.37 |        1.68 |       17.33 |        2.24 |       29.82 |        0.07 |        8.94 |       11.82 |        0.04
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    81563377 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      380.94 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      270.93 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
