                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  3395740984 |  3343976958 |   249999973 |  1142682561
  Cycles                             |  2229750881 |  2229750900 |  2229748579 |  2229750828
  IPC                                |        1.52 |        1.50 |        0.11 |        0.51
  Time (ns)                          |   743250294 |   743250300 |   743249526 |   743250276
Branch predictor stats               |             |             |             |            
  num correct                        |   301149421 |   268948220 |    40600608 |     1488672
  num incorrect                      |    50328962 |    45179538 |     2521753 |       25228
  misprediction rate                 |      14.32% |      14.38% |       5.85% |       1.67%
  mpki                               |       14.82 |       13.51 |       10.09 |        0.02
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   385598795 |   489882426 |    41868591 |   130889460
    num misses                       |        1210 |          65 |           4 |           6
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |  1420264643 |  1603373152 |    75636447 |   854783616
    num misses                       |      751870 |     8945024 |       88470 |    30907161
    miss rate                        |       0.05% |       0.56% |       0.12% |       3.62%
    mpki                             |        0.22 |        2.67 |        0.35 |       27.05
  L2 TLB                             |             |             |             |            
    num accesses                     |      753080 |     8945089 |       88474 |    30907167
    num misses                       |       23725 |       57089 |       88474 |    22134682
    miss rate                        |       3.15% |       0.64% |     100.00% |      71.62%
    mpki                             |        0.01 |        0.02 |        0.35 |       19.37
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   385598795 |   489882426 |    41868591 |   130889460
    num cache misses                 |     4749373 |    14336780 |        3610 |      248505
    miss rate                        |       1.23% |       2.93% |       0.01% |       0.19%
    mpki                             |        1.40 |        4.29 |        0.01 |        0.22
  Cache L1-D                         |             |             |             |            
    num cache accesses               |  1420264643 |  1603373152 |    75636447 |   854783616
    num cache misses                 |    12732195 |    52748388 |     5661785 |     9359545
    miss rate                        |       0.90% |       3.29% |       7.49% |       1.09%
    mpki                             |        3.75 |       15.77 |       22.65 |        8.19
  Cache L2                           |             |             |             |            
    num cache accesses               |    17482905 |    67086096 |     7685089 |     9609407
    num cache misses                 |     2564310 |      137369 |     5665395 |     6489404
    miss rate                        |      14.67% |       0.20% |      73.72% |      67.53%
    mpki                             |        0.76 |        0.04 |       22.66 |        5.68
  Cache L3                           |             |             |             |            
    num cache accesses               |     2565669 |      138625 |     7685089 |     6490917
    num cache misses                 |       34263 |       22987 |     5660106 |     5945987
    miss rate                        |       1.34% |      16.58% |      73.65% |      91.60%
    mpki                             |        0.01 |        0.01 |       22.64 |        5.20
DRAM summary                         |             |             |             |            
  num dram accesses                  |    15475328 |           0 |           0 |           0
  average dram access latency (ns)   |      375.13 |         inf |         inf |         inf
  average dram queueing delay        |      235.09 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
