                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |    43801034 |   107105016 |   269980374 |   144853367 |   185713028 |   113204885 |    57276188 |   188492996 |    33897067 |   220568224 |    54275440 |   324607796 |    73087351 |   136806348 |   331718014 |   232834544
    num misses                       |          84 |          52 |         877 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8712
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   389138608 |   993500137 |  1089542792 |   774622039 |   436360076 |   196615519 |   487610934 |   103111088 |   704774376 |   188308943 |  1062308969 |   318288563 |   730965668 |  1152649449 |   585447074
    num misses                       |     4543515 |       22685 |      525594 |      146316 |      496921 |     2989125 |      296367 |     2155417 |     1881471 |      221058 |     1624548 |     5930673 |      163725 |     1654439 |     8162799 |     3249289
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.69% |       0.15% |       0.44% |       1.82% |       0.03% |       0.86% |       0.56% |       0.05% |       0.23% |       0.71% |       0.56%
    mpki                             |       18.17 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.52 |        1.49 |        6.47 |        0.10 |        2.85 |        2.68 |        0.20 |        1.15 |        2.99 |        2.23
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4543599 |       22737 |      526471 |      146359 |      496977 |     2989135 |      296414 |     2155436 |     1881513 |      221066 |     1624570 |     5930738 |      163729 |     1654517 |     8162817 |     3258001
    num misses                       |     1361741 |       20341 |       16608 |       42999 |       78456 |     2373727 |       96138 |      451269 |      503065 |        5683 |      146576 |       37664 |       87916 |       21977 |       62477 |      464646
    miss rate                        |      29.97% |      89.46% |       3.15% |      29.38% |      15.79% |      79.41% |      32.43% |      20.94% |      26.74% |       2.57% |       9.02% |       0.64% |      53.70% |       1.33% |       0.77% |      14.26%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.73 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   107105016 |   269980374 |   144853367 |   185713028 |   113204885 |    57276188 |   188492996 |    33897067 |   220568224 |    54275440 |   324607796 |    73087351 |   136806348 |   331718014 |   232834544
    num cache misses                 |      942397 |       30851 |     3715207 |      129449 |      534930 |       62292 |       54844 |      956338 |       39301 |       38331 |      363305 |    10759998 |       97796 |      249698 |     2852693 |     4409410
    miss rate                        |       2.15% |       0.03% |       1.38% |       0.09% |       0.29% |       0.06% |       0.10% |       0.51% |       0.12% |       0.02% |       0.67% |       3.31% |       0.13% |       0.18% |       0.86% |       1.89%
    mpki                             |        3.77 |        0.02 |        1.56 |        0.07 |        0.32 |        0.07 |        0.10 |        0.66 |        0.14 |        0.02 |        0.64 |        4.86 |        0.12 |        0.17 |        1.04 |        3.03
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   389138608 |   993500137 |  1089542792 |   774622039 |   436360076 |   196615519 |   487610934 |   103111088 |   704774376 |   188308943 |  1062308969 |   318288563 |   730965668 |  1152649449 |   585447074
    num cache misses                 |     6641931 |     1408292 |     8953682 |    10240821 |     4738395 |     6736678 |     7033490 |     1992418 |    12142994 |    18748063 |    11401587 |    35728320 |     8023911 |    11261604 |     5446428 |     5445387
    miss rate                        |       5.70% |       0.36% |       0.90% |       0.94% |       0.61% |       1.54% |       3.58% |       0.41% |      11.78% |       2.66% |       6.05% |       3.36% |       2.52% |       1.54% |       0.47% |       0.93%
    mpki                             |       26.57 |        1.06 |        3.77 |        5.41 |        2.87 |        7.10 |       12.42 |        1.38 |       41.75 |        8.11 |       19.98 |       16.12 |        9.86 |        7.84 |        1.99 |        3.74
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8765647 |     1486473 |    12673726 |    10377371 |     5277545 |     7294696 |     8055209 |     3336575 |    13103985 |    18855566 |    12566077 |    46498323 |     8122080 |    11641089 |     8333339 |    10013546
    num cache misses                 |     6515880 |     1370703 |     4992898 |     7164732 |     3709012 |     6328871 |     5782492 |     1310278 |    10754529 |      620584 |     5376237 |     7154280 |     5738669 |     5951769 |      849609 |     5265616
    miss rate                        |      74.33% |      92.21% |      39.40% |      69.04% |      70.28% |      86.76% |      71.79% |      39.27% |      82.07% |       3.29% |      42.78% |      15.39% |      70.66% |      51.13% |      10.20% |      52.58%
    mpki                             |       26.06 |        1.04 |        2.10 |        3.78 |        2.25 |        6.67 |       10.21 |        0.90 |       36.98 |        0.27 |        9.42 |        3.23 |        7.05 |        4.14 |        0.31 |        3.62
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7698698 |     1418825 |     4997759 |     7171957 |     3713700 |     6902005 |     6761500 |     1704567 |    11676672 |      691741 |     6178245 |     7166615 |     5739731 |     6081690 |      884541 |     5424957
    num cache misses                 |     4063698 |     1360458 |      161575 |     2976590 |     2055749 |     1582029 |     5070870 |      537658 |     5475131 |      394237 |     2860998 |      203396 |     5506319 |      858875 |      213008 |     1472206
    miss rate                        |      52.78% |      95.89% |       3.23% |      41.50% |      55.36% |      22.92% |      75.00% |      31.54% |      46.89% |      56.99% |      46.31% |       2.84% |      95.93% |      14.12% |      24.08% |      27.14%
    mpki                             |       16.25 |        1.03 |        0.07 |        1.57 |        1.25 |        1.67 |        8.96 |        0.37 |       18.83 |        0.17 |        5.01 |        0.09 |        6.77 |        0.60 |        0.08 |        1.01
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    50610928 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      253.13 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      143.12 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
