                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  463400029 |  326135016 |  554227748 |  249999984
  Cycles                             |  338645644 |  338645226 |  338645255 |  338640972
  IPC                                |       1.37 |       0.96 |       1.64 |       0.74
  Time (ns)                          |  112881881 |  112881742 |  112881752 |  112880324
Branch predictor stats               |            |            |            |           
  num correct                        |   26350225 |   41756933 |   25515199 |   15199251
  num incorrect                      |    4518057 |    9931561 |     210929 |    9146162
  misprediction rate                 |     14.64% |     19.21% |      0.82% |     37.57%
  mpki                               |       9.75 |      30.45 |       0.38 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   51977319 |   45601703 |   42394236 |   29844534
    num misses                       |         56 |        112 |         43 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  217747409 |  128074367 |  318925536 |  114926447
    num misses                       |     137008 |     203010 |      42213 |     791209
    miss rate                        |      0.06% |      0.16% |      0.01% |      0.69%
    mpki                             |       0.30 |       0.62 |       0.08 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     137064 |     203122 |      42256 |     791219
    num misses                       |      21697 |      34957 |      13163 |     629352
    miss rate                        |     15.83% |     17.21% |     31.15% |     79.54%
    mpki                             |       0.05 |       0.11 |       0.02 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   51977319 |   45601703 |   42394236 |   29844534
    num cache misses                 |      81986 |    1317059 |      19738 |       6559
    miss rate                        |      0.16% |      2.89% |      0.05% |      0.02%
    mpki                             |       0.18 |       4.04 |       0.04 |       0.03
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  217747409 |  128074367 |  318925536 |  114926447
    num cache misses                 |    1290574 |    1439479 |    2875960 |    1767948
    miss rate                        |      0.59% |      1.12% |      0.90% |      1.54%
    mpki                             |       2.79 |       4.41 |       5.19 |       7.07
  Cache L2                           |            |            |            |           
    num cache accesses               |    1375230 |    2843582 |    2900231 |    1916949
    num cache misses                 |     705634 |     429545 |    1582457 |    1155147
    miss rate                        |     51.31% |     15.11% |     54.56% |     60.26%
    mpki                             |       1.52 |       1.32 |       2.86 |       4.62
  Cache L3                           |            |            |            |           
    num cache accesses               |     715853 |     519463 |    1587568 |    1350081
    num cache misses                 |     552747 |     290303 |     944366 |     465146
    miss rate                        |     77.22% |     55.89% |     59.49% |     34.45%
    mpki                             |       1.19 |       0.89 |       1.70 |       1.86
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3879027 |          0 |          0 |          0
  average dram access latency (ns)   |     115.30 |        inf |        inf |        inf
  average dram queueing delay        |       5.29 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     34.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
