                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999883 |  354978627 |  260646574 |  355932222
  Cycles                             |  242944391 |  242946920 |  242946414 |  242946388
  IPC                                |       1.03 |       1.46 |       1.07 |       1.47
  Time (ns)                          |   80981464 |   80982307 |   80982138 |   80982129
Branch predictor stats               |            |            |            |           
  num correct                        |   13678195 |   32005875 |    5387305 |   28660394
  num incorrect                      |    9414386 |    5460097 |     814157 |    4799564
  misprediction rate                 |     40.77% |     14.57% |     13.13% |     14.34%
  mpki                               |      37.66 |      15.38 |       3.12 |      13.48
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20500819 |   40465495 |   25019656 |   52160875
    num misses                       |         52 |        206 |         62 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   73920987 |  148587787 |  132181240 |  170635869
    num misses                       |       4511 |      78590 |     300124 |     956678
    miss rate                        |      0.01% |      0.05% |      0.23% |      0.56%
    mpki                             |       0.02 |       0.22 |       1.15 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |       4563 |      78796 |     300186 |     956743
    num misses                       |       4160 |       2583 |       4358 |       6067
    miss rate                        |     91.17% |      3.28% |      1.45% |      0.63%
    mpki                             |       0.02 |       0.01 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20500819 |   40465495 |   25019656 |   52160875
    num cache misses                 |       8689 |     568065 |      47242 |    1718163
    miss rate                        |      0.04% |      1.40% |      0.19% |      3.29%
    mpki                             |       0.03 |       1.60 |       0.18 |       4.83
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   73920987 |  148587787 |  132181240 |  170635869
    num cache misses                 |     281884 |    1137608 |    2111493 |    5810463
    miss rate                        |      0.38% |      0.77% |      1.60% |      3.41%
    mpki                             |       1.13 |       3.20 |       8.10 |      16.32
  Cache L2                           |            |            |            |           
    num cache accesses               |     300044 |    1707911 |    2176546 |    7529712
    num cache misses                 |     279867 |     662906 |    1094798 |    1145542
    miss rate                        |     93.28% |     38.81% |     50.30% |     15.21%
    mpki                             |       1.12 |       1.87 |       4.20 |       3.22
  Cache L3                           |            |            |            |           
    num cache accesses               |     289496 |     665215 |    1112636 |    1146849
    num cache misses                 |     277687 |      42526 |     137853 |      26971
    miss rate                        |     95.92% |      6.39% |     12.39% |      2.35%
    mpki                             |       1.11 |       0.12 |       0.53 |       0.08
DRAM summary                         |            |            |            |           
  num dram accesses                  |     731380 |          0 |          0 |          0
  average dram access latency (ns)   |     112.22 |        inf |        inf |        inf
  average dram queueing delay        |       2.21 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
