                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13      | Core 14     | Core 15    
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |  1183608457 |  1093865576 |   875818875 |   222312230 |   408361072 |  3626479359 |  1103993998 |  3082494319 |   688488238 |    86633855 |  2111905248 |   250138981 |  2223278845 |   3314319624 |   242394856 |   762067479
    num misses                       |    12026475 |       66196 |     6011473 |     8660623 |      627027 |    25786831 |     1964528 |    17202707 |      367998 |     1331679 |      677680 |     1728252 |      299184 |           23 |      432435 |     4047714
    miss rate                        |       1.02% |       0.01% |       0.69% |       3.90% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |        0.00% |       0.18% |       0.53%
    mpki                             |        4.56 |        0.02 |        3.16 |       18.16 |        0.54 |        3.00 |        0.70 |        2.68 |        0.21 |        5.33 |        0.10 |        2.51 |        0.08 |         0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |    12026485 |       66248 |     6011483 |     8660715 |      627074 |    25786849 |     1964750 |    17202772 |      368002 |     1349120 |      677688 |     1728266 |      299227 |           62 |      432438 |     4048108
    num misses                       |     1071855 |       59098 |     4777451 |     2587839 |      194032 |      196862 |      314226 |      109118 |      191248 |     1140467 |       16759 |     1728247 |       86867 |           62 |      432111 |      376013
    miss rate                        |       8.91% |      89.21% |      79.47% |      29.88% |      30.94% |       0.76% |      15.99% |       0.63% |      51.97% |      84.53% |       2.47% |     100.00% |      29.03% |      100.00% |      99.92% |       9.29%
    mpki                             |        0.41 |        0.02 |        2.51 |        5.43 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.51 |        0.02 |         0.00 |        0.49 |        0.19
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |   310097621 |   301375927 |   227284966 |    83551914 |   116790037 |  1043529732 |   396136539 |   941837648 |   156637473 |    21135842 |   661332880 |    74370840 |   295578547 |   1667591754 |    78712782 |   271299591
    num cache misses                 |       30716 |       56400 |       29355 |      870345 |       25129 |     8634134 |    11416481 |    27780556 |       24076 |      338320 |       37180 |        8507 |      111687 |     15697637 |       57813 |    15413880
    miss rate                        |       0.01% |       0.02% |       0.01% |       1.04% |       0.02% |       0.83% |       2.88% |       2.95% |       0.02% |       1.60% |       0.01% |       0.01% |       0.04% |        0.94% |       0.07% |       5.68%
    mpki                             |        0.01 |        0.02 |        0.02 |        1.82 |        0.02 |        1.00 |        4.04 |        4.32 |        0.01 |        1.35 |        0.01 |        0.01 |        0.03 |         1.54 |        0.06 |        7.85
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |  1183608457 |  1093865576 |   875818875 |   222312230 |   408361072 |  3626479359 |  1103993998 |  3082494319 |   688488238 |    86633855 |  2111905248 |   250138981 |  2223278845 |   3314319624 |   242394856 |   762067479
    num cache misses                 |    37947728 |     4054514 |    13524592 |    12320767 |    14357749 |    16650586 |    13585567 |   101451393 |    17817118 |     7405018 |    55970955 |    19090777 |    20054843 |       108445 |    45615623 |    16378983
    miss rate                        |       3.21% |       0.37% |       1.54% |       5.54% |       3.52% |       0.46% |       1.23% |       3.29% |       2.59% |       8.55% |       2.65% |       7.63% |       0.90% |        0.00% |      18.82% |       2.15%
    mpki                             |       14.40 |        1.09 |        7.10 |       25.83 |       12.28 |        1.94 |        4.81 |       15.78 |       10.16 |       29.62 |        8.06 |       27.73 |        5.19 |         0.01 |       51.22 |        8.35
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |    38401325 |     4214512 |    14877706 |    15723155 |    16435139 |    25410497 |    25921214 |   129277432 |    17860936 |     7763086 |    56225002 |    21454173 |    20212731 |     15820832 |    45673444 |    32575794
    num cache misses                 |    10684421 |     3925466 |     6479959 |     9377040 |    10470596 |      808291 |     3684928 |     1115470 |    12107290 |     7286602 |     1293745 |    19099137 |    10151518 |       309179 |    27710829 |     4677062
    miss rate                        |      27.82% |      93.14% |      43.55% |      59.64% |      63.71% |       3.18% |      14.22% |       0.86% |      67.79% |      93.86% |       2.30% |      89.02% |      50.22% |        1.95% |      60.67% |      14.36%
    mpki                             |        4.05 |        1.06 |        3.40 |       19.66 |        8.95 |        0.09 |        1.30 |        0.17 |        6.91 |       29.15 |        0.19 |       27.74 |        2.63 |         0.03 |       31.11 |        2.38
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |    11308085 |     4031133 |     8287785 |    11925502 |    12613140 |      936416 |     4643292 |     1169781 |    12134026 |     7307361 |     1517903 |    21454026 |    10215143 |       323929 |    27710837 |     5478893
    num cache misses                 |     6224840 |     3923654 |     4434753 |     8502804 |    10327812 |      808161 |     3558168 |     1114843 |    12080746 |     7263240 |     1293677 |    19092677 |     7782074 |       309179 |    27268433 |     4499795
    miss rate                        |      55.05% |      97.33% |      53.51% |      71.30% |      81.88% |      86.30% |      76.63% |      95.30% |      99.56% |      99.40% |      85.23% |      88.99% |      76.18% |       95.45% |      98.40% |      82.13%
    mpki                             |        2.36 |        1.06 |        2.33 |       17.83 |        8.83 |        0.09 |        1.26 |        0.17 |        6.89 |       29.05 |        0.19 |       27.73 |        2.01 |         0.03 |       30.62 |        2.29
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num dram accesses                  |   177912856 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  average dram access latency (ns)   |      430.52 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf
  average dram queueing delay        |      320.51 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
