                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999898 |  694361068 |  518356908 |  990818109
  Cycles                             |  679436770 |  679440139 |  679439908 |  679440013
  IPC                                |       0.37 |       1.02 |       0.76 |       1.46
  Time (ns)                          |  226478924 |  226480047 |  226479970 |  226480005
Branch predictor stats               |            |            |            |           
  num correct                        |    4856955 |   32605846 |   31503583 |   79659402
  num incorrect                      |    6669357 |   28236442 |   18957864 |   13382183
  misprediction rate                 |     57.86% |     46.41% |     37.57% |     14.38%
  mpki                               |      26.68 |      40.67 |      36.57 |      13.51
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   27532058 |   53091397 |   61851186 |  145139016
    num misses                       |         14 |         52 |         10 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   93614435 |  199571066 |  238360705 |  475015878
    num misses                       |     661938 |       9882 |    1638306 |    2649833
    miss rate                        |      0.71% |      0.00% |      0.69% |      0.56%
    mpki                             |       2.65 |       0.01 |       3.16 |       2.67
  L2 TLB                             |            |            |            |           
    num accesses                     |     661952 |       9934 |    1638316 |    2649898
    num misses                       |     661946 |       8633 |    1301754 |      16987
    miss rate                        |    100.00% |     86.90% |     79.46% |      0.64%
    mpki                             |       2.65 |       0.01 |       2.51 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   27532058 |   53091397 |   61851186 |  145139016
    num cache misses                 |       4990 |       6350 |      13884 |    4269162
    miss rate                        |      0.02% |      0.01% |      0.02% |      2.94%
    mpki                             |       0.02 |       0.01 |       0.03 |       4.31
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   93614435 |  199571066 |  238360705 |  475015878
    num cache misses                 |    7293254 |     577000 |    3675000 |   15612866
    miss rate                        |      7.79% |      0.29% |      1.54% |      3.29%
    mpki                             |      29.17 |       0.83 |       7.09 |      15.76
  Cache L2                           |            |            |            |           
    num cache accesses               |    8243109 |     592345 |    3955882 |   19885794
    num cache misses                 |    7298209 |     554917 |    2367501 |      92438
    miss rate                        |     88.54% |     93.68% |     59.85% |      0.46%
    mpki                             |      29.19 |       0.80 |       4.57 |       0.09
  Cache L3                           |            |            |            |           
    num cache accesses               |    8243074 |     564277 |    2738562 |      96875
    num cache misses                 |    7293978 |     554570 |     817903 |      90489
    miss rate                        |     88.49% |     98.28% |     29.87% |     93.41%
    mpki                             |      29.18 |       0.80 |       1.58 |       0.09
DRAM summary                         |            |            |            |           
  num dram accesses                  |   12939384 |          0 |          0 |          0
  average dram access latency (ns)   |     129.43 |        inf |        inf |        inf
  average dram queueing delay        |      19.42 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     57.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
