                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num misses                       |      365480 |      256159 |     1840517 |      213647 |     4005741 |      483379 |     1048784 |    35386986 |       32380 |      289144 |      311605 |     2771348 |     4539609 |      432160 |      823129 |    11106059
    miss rate                        |       0.15% |       0.15% |       0.81% |       0.05% |       0.56% |       0.01% |       0.69% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.02%
    mpki                             |        0.53 |        0.60 |        2.72 |        0.20 |        2.26 |        0.08 |        2.47 |       26.97 |        0.02 |        0.22 |        0.46 |        2.68 |       18.16 |        0.30 |        1.16 |        4.58
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      365527 |      256275 |     1840539 |      213651 |     4016088 |      483422 |     1048798 |    35386992 |       32432 |      289674 |      311608 |     2771413 |     4539693 |      432216 |      823195 |    11106069
    num misses                       |      116307 |       43874 |      166702 |      112736 |      571932 |      138521 |     1048787 |    25227888 |       28704 |        9285 |      206041 |       17710 |     1361642 |       68423 |       10480 |      987989
    miss rate                        |      31.82% |      17.12% |       9.06% |      52.77% |      14.24% |      28.65% |     100.00% |      71.29% |      88.51% |       3.21% |      66.12% |       0.64% |      29.99% |      15.83% |       1.27% |       8.90%
    mpki                             |        0.17 |        0.10 |        0.25 |        0.11 |        0.32 |        0.02 |        2.47 |       19.23 |        0.01 |        0.01 |        0.30 |        0.02 |        5.45 |        0.05 |        0.01 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    68728380 |    59530770 |    64340370 |    93614958 |   283636587 |   476503608 |    45561121 |   150275691 |   155595492 |   150798143 |    52982543 |   151641838 |    43801034 |   161604683 |    67511029 |   285321482
    num cache misses                 |       75948 |     2956005 |      459595 |      144720 |     5454426 |      432851 |       38123 |      716177 |      268921 |     2694473 |       81307 |     5843496 |     1010064 |      869703 |      202770 |      244236
    miss rate                        |       0.11% |       4.97% |       0.71% |       0.15% |       1.92% |       0.09% |       0.08% |       0.48% |       0.17% |       1.79% |       0.15% |       3.85% |       2.31% |       0.54% |       0.30% |       0.09%
    mpki                             |        0.11 |        6.97 |        0.68 |        0.14 |        3.08 |        0.07 |        0.09 |        0.55 |        0.14 |        2.03 |        0.12 |        5.65 |        4.04 |        0.61 |        0.29 |        0.10
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   242600579 |   168051002 |   226894445 |   409886751 |   713723040 |  3584033969 |   152298427 |   981292460 |   569125311 |   554959953 |   306393656 |   496246485 |   116504258 |   674388858 |   362587540 |  1086255116
    num cache misses                 |     8563645 |     2743937 |    13096094 |    10484170 |     6786060 |    33735249 |    11531271 |    10805848 |     2229870 |     5819668 |    15056391 |    17553473 |     6759638 |     4717201 |     5854961 |    35326578
    miss rate                        |       3.53% |       1.63% |       5.77% |       2.56% |       0.95% |       0.94% |       7.57% |       1.10% |       0.39% |       1.05% |       4.91% |       3.54% |       5.80% |       0.70% |       1.61% |       3.25%
    mpki                             |       12.44 |        6.47 |       19.39 |       10.01 |        3.83 |        5.42 |       27.21 |        8.24 |        1.15 |        4.39 |       22.27 |       16.96 |       27.04 |        3.28 |        8.26 |       14.58
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9951144 |     6148849 |    14537487 |    10666795 |    12576727 |    34178282 |    12979896 |    11538896 |     2693570 |     8815985 |    15935744 |    23545520 |     9392715 |     5668024 |     7323439 |    35823175
    num cache misses                 |     7161880 |     4159002 |     6511941 |     7525221 |     6771794 |    23665312 |    11569394 |     8123397 |     2482163 |     4966041 |    13360924 |     6738934 |     6719322 |     4930323 |     4377003 |    24914061
    miss rate                        |      71.97% |      67.64% |      44.79% |      70.55% |      53.84% |      69.24% |      89.13% |      70.40% |      92.15% |      56.33% |      83.84% |      28.62% |      71.54% |      86.98% |      59.77% |      69.55%
    mpki                             |       10.40 |        9.81 |        9.64 |        7.19 |        3.82 |        3.80 |       27.30 |        6.19 |        1.28 |        3.74 |       19.76 |        6.51 |       26.88 |        3.43 |        6.18 |       10.28
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8515592 |     4612493 |     7517389 |     7576359 |     7109671 |    23675615 |    12979896 |     8140476 |     2677625 |     5296922 |    14158970 |     6908804 |     8345447 |     5013536 |     5643242 |    25175525
    num cache misses                 |     6473949 |     3825570 |     3937952 |     7229424 |     2718481 |     1113702 |    11531400 |     7217503 |     2457306 |     3539673 |    13195142 |     3004639 |     5370260 |     4192838 |     3449087 |     3061340
    miss rate                        |      76.02% |      82.94% |      52.38% |      95.42% |      38.24% |       4.70% |      88.84% |      88.66% |      91.77% |      66.83% |      93.19% |      43.49% |      64.35% |      83.63% |      61.12% |      12.16%
    mpki                             |        9.40 |        9.02 |        5.83 |        6.91 |        1.53 |        0.18 |       27.21 |        5.50 |        1.26 |        2.67 |       19.52 |        2.90 |       21.48 |        2.92 |        4.87 |        1.26
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   108900319 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      425.46 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      315.45 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
