                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   419257429 |  1093027994 |   249999981 |   966608633
  Cycles                             |  1828088300 |  1828088335 |  1828084787 |  1828088364
  IPC                                |        0.23 |        0.60 |        0.14 |        0.53
  Time (ns)                          |   609362767 |   609362779 |   609361596 |   609362788
Branch predictor stats               |             |             |             |            
  num correct                        |    69263163 |   166074247 |    58565837 |    30944279
  num incorrect                      |     4400563 |    35893586 |     6500447 |    14627803
  misprediction rate                 |       5.97% |      17.77% |       9.99% |      32.10%
  mpki                               |       10.50 |       32.84 |       26.00 |       15.13
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    70312855 |   151048687 |    21135842 |    76975074
    num misses                       |           4 |         254 |       17441 |           3
    miss rate                        |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   127855702 |   424467280 |    86633855 |   424707512
    num misses                       |      152242 |     2253977 |     1331654 |      434825
    miss rate                        |       0.12% |       0.53% |       1.54% |       0.10%
    mpki                             |        0.36 |        2.06 |        5.33 |        0.45
  L2 TLB                             |             |             |             |            
    num accesses                     |      152246 |     2254231 |     1349095 |      434828
    num misses                       |      152246 |      210130 |     1140470 |      296144
    miss rate                        |     100.00% |       9.32% |      84.54% |      68.11%
    mpki                             |        0.36 |        0.19 |        4.56 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    70312855 |   151048687 |    21135842 |    76975074
    num cache misses                 |        8695 |     8902302 |      437903 |       63943
    miss rate                        |       0.01% |       5.89% |       2.07% |       0.08%
    mpki                             |        0.02 |        8.14 |        1.75 |        0.07
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   127855702 |   424467280 |    86633855 |   424707512
    num cache misses                 |     9744350 |     9454797 |     7505766 |    21426537
    miss rate                        |       7.62% |       2.23% |       8.66% |       5.05%
    mpki                             |       23.24 |        8.65 |       30.02 |       22.17
  Cache L2                           |             |             |             |            
    num cache accesses               |    13086670 |    18888871 |     7994411 |    23028567
    num cache misses                 |     9753045 |     9048029 |     7645980 |    19192465
    miss rate                        |      74.53% |      47.90% |      95.64% |      83.34%
    mpki                             |       23.26 |        8.28 |       30.58 |       19.86
  Cache L3                           |             |             |             |            
    num cache accesses               |    13086670 |     9582570 |     7697777 |    20730552
    num cache misses                 |     9746145 |     3224124 |     7545865 |    19134527
    miss rate                        |      74.47% |      33.65% |      98.03% |      92.30%
    mpki                             |       23.25 |        2.95 |       30.18 |       19.80
DRAM summary                         |             |             |             |            
  num dram accesses                  |    45970920 |           0 |           0 |           0
  average dram access latency (ns)   |      132.71 |         inf |         inf |         inf
  average dram queueing delay        |       22.70 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      75.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
