                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999888 |  308671322 |  478879136 |  713973754
  Cycles                             |  636264221 |  636267487 |  636267300 |  636267187
  IPC                                |       0.39 |       0.49 |       0.75 |       1.12
  Time (ns)                          |  212088074 |  212089163 |  212089100 |  212089063
Branch predictor stats               |            |            |            |           
  num correct                        |   19818647 |    9438961 |   61484444 |   78390885
  num incorrect                      |    1620730 |    4529108 |   14439690 |   11986737
  misprediction rate                 |      7.56% |     32.42% |     19.02% |     13.26%
  mpki                               |       6.48 |      14.67 |      30.15 |      16.79
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20925725 |   23971457 |   67174398 |   83509772
    num misses                       |         42 |          3 |        117 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68803935 |  139193298 |  187701576 |  314589814
    num misses                       |     336458 |     141337 |     323326 |    3365288
    miss rate                        |      0.49% |      0.10% |      0.17% |      1.07%
    mpki                             |       1.35 |       0.46 |       0.68 |       4.71
  L2 TLB                             |            |            |            |           
    num accesses                     |     336500 |     141340 |     323443 |    3365298
    num misses                       |     104711 |      94281 |      52652 |     296849
    miss rate                        |     31.12% |     66.71% |     16.28% |      8.82%
    mpki                             |       0.42 |       0.31 |       0.11 |       0.42
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20925725 |   23971457 |   67174398 |   83509772
    num cache misses                 |      38018 |     118562 |    2024226 |      25863
    miss rate                        |      0.18% |      0.49% |      3.01% |      0.03%
    mpki                             |       0.15 |       0.38 |       4.23 |       0.04
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68803935 |  139193298 |  187701576 |  314589814
    num cache misses                 |    3718671 |    7309715 |    2333990 |   10787122
    miss rate                        |      5.40% |      5.25% |      1.24% |      3.43%
    mpki                             |      14.87 |      23.68 |       4.87 |      15.11
  Cache L2                           |            |            |            |           
    num cache accesses               |    3798786 |    7859105 |    4547475 |   11000743
    num cache misses                 |    3352419 |    6676246 |    1090706 |    4389708
    miss rate                        |     88.25% |     84.95% |     23.98% |     39.90%
    mpki                             |      13.41 |      21.63 |       2.28 |       6.15
  Cache L3                           |            |            |            |           
    num cache accesses               |    3395060 |    7107074 |    1286153 |    4593700
    num cache misses                 |    2861727 |    6665732 |     953865 |    1026867
    miss rate                        |     84.29% |     93.79% |     74.16% |     22.35%
    mpki                             |      11.45 |      21.59 |       1.99 |       1.44
DRAM summary                         |            |            |            |           
  num dram accesses                  |   13444463 |          0 |          0 |          0
  average dram access latency (ns)   |     125.49 |        inf |        inf |        inf
  average dram queueing delay        |      15.48 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     63.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
