                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  598824992 |  376021644 |  737456326 |  249999984
  Cycles                             |  431361900 |  431361905 |  431361887 |  431360075
  IPC                                |       1.39 |       0.87 |       1.71 |       0.58
  Time (ns)                          |  143787300 |  143787302 |  143787296 |  143786692
Branch predictor stats               |            |            |            |           
  num correct                        |   34369516 |   48298483 |   33960067 |   15199251
  num incorrect                      |    5846541 |   11424277 |     282800 |    9146162
  misprediction rate                 |     14.54% |     19.13% |      0.83% |     37.57%
  mpki                               |       9.76 |      30.38 |       0.38 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   67994992 |   52676872 |   56419346 |   29844534
    num misses                       |         56 |        113 |         43 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  280723507 |  147363225 |  424353913 |  114926447
    num misses                       |     183206 |     244211 |      57295 |     791201
    miss rate                        |      0.07% |      0.17% |      0.01% |      0.69%
    mpki                             |       0.31 |       0.65 |       0.08 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     183262 |     244324 |      57338 |     791211
    num misses                       |      28528 |      41102 |      16733 |     629349
    miss rate                        |     15.57% |     16.82% |     29.18% |     79.54%
    mpki                             |       0.05 |       0.11 |       0.02 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   67994992 |   52676872 |   56419346 |   29844534
    num cache misses                 |     197464 |    1694881 |      51041 |      17079
    miss rate                        |      0.29% |      3.22% |      0.09% |      0.06%
    mpki                             |       0.33 |       4.51 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  280723507 |  147363225 |  424353913 |  114926447
    num cache misses                 |    1716447 |    1763636 |    3989168 |    1783784
    miss rate                        |      0.61% |      1.20% |      0.94% |      1.55%
    mpki                             |       2.87 |       4.69 |       5.41 |       7.14
  Cache L2                           |            |            |            |           
    num cache accesses               |    1916142 |    3582955 |    4043521 |    2006791
    num cache misses                 |    1355650 |    1597348 |    2793083 |    1684963
    miss rate                        |     70.75% |     44.58% |     69.08% |     83.96%
    mpki                             |       2.26 |       4.25 |       3.79 |       6.74
  Cache L3                           |            |            |            |           
    num cache accesses               |    1358097 |    1722740 |    2796525 |    1911882
    num cache misses                 |     663472 |     517141 |    1066821 |     838710
    miss rate                        |     48.85% |     30.02% |     38.15% |     43.87%
    mpki                             |       1.11 |       1.38 |       1.45 |       3.35
DRAM summary                         |            |            |            |           
  num dram accesses                  |    5107044 |          0 |          0 |          0
  average dram access latency (ns)   |     115.29 |        inf |        inf |        inf
  average dram queueing delay        |       5.28 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     35.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
