                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       0.10% |       0.98% |       0.02% |       1.38% |       2.30% |       2.08% |       1.91% |       0.11% |       0.79% |       0.15% |       0.15% |       0.04% |       1.94% |       0.08% |       0.90% |       0.03%
    mpki                             |        0.10 |        1.60 |        0.03 |        1.57 |        4.03 |        3.11 |        3.07 |        0.13 |        0.70 |        0.14 |        0.12 |        0.04 |        1.64 |        0.08 |        1.09 |        0.03
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   403437272 |  3115396103 |   136892655 |  2657957770 |   197202546 |  2686330111 |  1314327509 |   289277853 |   235187459 |   689919233 |   475920686 |  1122120586 |    86633855 |   249646536 |  3518929282 |  1875300842
    num cache misses                 |    14246895 |      260969 |    10493329 |    24551754 |    11321940 |    36801064 |    12392506 |    33894231 |    44347312 |    17939716 |    24035019 |     4273182 |     7457893 |    19064465 |    17077453 |    50155696
    miss rate                        |       3.53% |       0.01% |       7.67% |       0.92% |       5.74% |       1.37% |       0.94% |      11.72% |      18.86% |       2.60% |       5.05% |       0.38% |       8.61% |       7.64% |       0.49% |       2.67%
    mpki                             |       12.33 |        0.03 |       23.20 |        3.86 |       26.75 |        5.35 |        3.80 |       40.78 |       51.33 |       10.21 |       22.18 |        1.12 |       29.83 |       27.76 |        2.05 |        8.14
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16463036 |    15602625 |    13907512 |    34641387 |    15615676 |    58620884 |    22940693 |    35422098 |    44952205 |    18217978 |    25756018 |     4626595 |     7888523 |    21477005 |    26387054 |    50647359
    num cache misses                 |    11683608 |      986833 |    10507209 |    13879035 |    11223195 |     3796022 |    12153607 |    30066771 |    29229368 |    12687379 |    21497873 |     4266576 |     7539206 |    19121763 |     3556696 |     2548713
    miss rate                        |      70.97% |       6.32% |      75.55% |      40.06% |      71.87% |       6.48% |      52.98% |      84.88% |      65.02% |      69.64% |      83.47% |      92.22% |      95.57% |      89.03% |      13.48% |       5.03%
    mpki                             |       10.11 |        0.10 |       23.23 |        2.18 |       26.52 |        0.55 |        3.72 |       36.17 |       33.83 |        7.22 |       19.84 |        1.12 |       30.16 |       27.84 |        0.43 |        0.41
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13836566 |     1031082 |    13907512 |    13985485 |    13818285 |     4198479 |    12704133 |    31486113 |    29230292 |    12737165 |    23092029 |     4489345 |     7560882 |    21477005 |     3743928 |     2891771
    num cache misses                 |    10395283 |      941500 |    10479802 |     2434051 |     8690876 |     2826648 |     4451372 |     9394953 |    26808036 |    12169739 |    21239916 |     4229400 |     7313563 |    19059604 |     1410279 |     2064566
    miss rate                        |      75.13% |      91.31% |      75.35% |      17.40% |      62.89% |      67.33% |      35.04% |      29.84% |      91.71% |      95.55% |      91.98% |      94.21% |      96.73% |      88.74% |      37.67% |      71.39%
    mpki                             |        9.00 |        0.10 |       23.17 |        0.38 |       20.54 |        0.41 |        1.36 |       11.30 |       31.03 |        6.93 |       19.60 |        1.11 |       29.25 |       27.75 |        0.17 |        0.34
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   198773587 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      473.98 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      363.97 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
