                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   927511299 |  2773732100 |   870223532 |   249999989
  Cycles                             |  3840888490 |  3840888301 |  3840888052 |  3840885143
  IPC                                |        0.24 |        0.72 |        0.23 |        0.07
  Time (ns)                          |  1280296163 |  1280296100 |  1280296017 |  1280295048
Branch predictor stats               |             |             |             |            
  num correct                        |   156373673 |   299735292 |   119618994 |    43244780
  num incorrect                      |    14461469 |    45562893 |    16437013 |    11689069
  misprediction rate                 |       8.47% |      13.20% |      12.08% |      21.28%
  mpki                               |       15.59 |       16.43 |       18.89 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   107493567 |   326357423 |   152469894 |    23761816
    num misses                       |          42 |          10 |         105 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   323380219 |  1246487590 |   405485459 |    88558906
    num misses                       |     5582618 |    12821054 |    15785907 |    21160500
    miss rate                        |       1.73% |       1.03% |       3.89% |      23.89%
    mpki                             |        6.02 |        4.62 |       18.14 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |     5582660 |    12821064 |    15786012 |    21160503
    num misses                       |     1508387 |     1132191 |     4730449 |    10898271
    miss rate                        |      27.02% |       8.83% |      29.97% |      51.50%
    mpki                             |        1.63 |        0.41 |        5.44 |       43.59
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   107493567 |   326357423 |   152469894 |    23761816
    num cache misses                 |       55983 |       65791 |     1848469 |       55598
    miss rate                        |       0.05% |       0.02% |       1.21% |       0.23%
    mpki                             |        0.06 |        0.02 |        2.12 |        0.22
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   323380219 |  1246487590 |   405485459 |    88558906
    num cache misses                 |    37887745 |    40031867 |    22581040 |    28785945
    miss rate                        |      11.72% |       3.21% |       5.57% |      32.50%
    mpki                             |       40.85 |       14.43 |       25.95 |      115.14
  Cache L2                           |             |             |             |            
    num cache accesses               |    42360743 |    40673659 |    29277287 |    32641017
    num cache misses                 |    28296916 |    16689772 |    18615871 |    20560309
    miss rate                        |      66.80% |      41.03% |      63.58% |      62.99%
    mpki                             |       30.51 |        6.02 |       21.39 |       82.24
  Cache L3                           |             |             |             |            
    num cache accesses               |    32724185 |    17418051 |    23484671 |    24432715
    num cache misses                 |    23480743 |    12393217 |    16322889 |    18485325
    miss rate                        |      71.75% |      71.15% |      69.50% |      75.66%
    mpki                             |       25.32 |        4.47 |       18.76 |       73.94
DRAM summary                         |             |             |             |            
  num dram accesses                  |    96416350 |           0 |           0 |           0
  average dram access latency (ns)   |      145.55 |         inf |         inf |         inf
  average dram queueing delay        |       35.54 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      75.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
