                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7       | Core 8      | Core 9      | Core 10      | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |       33.85 |         2.26 |       36.25 |        4.32 |        6.13 |         2.17 |        9.35 |         0.08 |        1.11 |        4.35 |        10.18 |        8.95 |       13.86 |       98.15 |        1.09 |        0.46
  Cache L3                           |             |              |             |             |             |              |             |              |             |             |              |             |             |             |             |            
    num cache accesses               |    56970285 |     31545088 |    38697660 |    21926575 |    25185404 |     22536679 |    23416335 |      1285388 |     7239408 |    23611229 |    107062246 |    30356565 |    18916580 |    28381394 |     8844599 |     4851505
    num cache misses                 |    52170393 |      1686243 |    24166916 |     6530984 |    21925224 |      2879721 |    12063676 |      1122194 |     6815781 |     6444371 |      3067602 |     8314265 |    16118884 |    19114508 |     3710994 |     3539269
    miss rate                        |      91.57% |        5.35% |      62.45% |      29.79% |      87.06% |       12.78% |      51.52% |       87.30% |      94.15% |      27.29% |        2.87% |      27.39% |      85.21% |      67.35% |      41.96% |      72.95%
    mpki                             |       31.00 |         0.12 |       25.81 |        1.38 |        5.35 |         0.28 |        5.55 |         0.08 |        1.10 |        1.28 |         0.29 |        2.58 |       11.93 |       76.46 |        0.58 |        0.38
DRAM summary                         |             |              |             |             |             |              |             |              |             |             |              |             |             |             |             |            
  num dram accesses                  |   273963384 |            0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      344.28 |          inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      234.27 |         0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |        0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |              |             |              |             |             |              |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0
