                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  563334825 |  954068649 |  249999909 |  610937877
  Cycles                             |  587580610 |  587580761 |  587578064 |  587580506
  IPC                                |       0.96 |       1.62 |       0.43 |       1.04
  Time (ns)                          |  195860203 |  195860254 |  195859355 |  195860169
Branch predictor stats               |            |            |            |           
  num correct                        |   28953102 |  123833321 |    2271023 |   92095332
  num incorrect                      |   21919030 |   13097073 |      15217 |   10332419
  misprediction rate                 |     43.09% |      9.56% |      0.67% |     10.09%
  mpki                               |      38.91 |      13.73 |       0.06 |      16.91
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   44975993 |  145045978 |   22095385 |   97822391
    num misses                       |         52 |        676 |          3 |       3954
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |           
    num accesses                     |  164707777 |  378561089 |   68115827 |  246450688
    num misses                       |       9158 |     114689 |     121838 |    1401264
    miss rate                        |      0.01% |      0.03% |      0.18% |      0.57%
    mpki                             |       0.02 |       0.12 |       0.49 |       2.29
  L2 TLB                             |            |            |            |           
    num accesses                     |       9210 |     115365 |     121841 |    1405218
    num misses                       |       8269 |       3551 |     121749 |     204592
    miss rate                        |     89.78% |      3.08% |     99.92% |     14.56%
    mpki                             |       0.01 |       0.00 |       0.49 |       0.33
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   44975993 |  145045978 |   22095385 |   97822391
    num cache misses                 |      18399 |    3047625 |     171736 |    1901397
    miss rate                        |      0.04% |      2.10% |      0.78% |      1.94%
    mpki                             |       0.03 |       3.19 |       0.69 |       3.11
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  164707777 |  378561089 |   68115827 |  246450688
    num cache misses                 |     577904 |    4170076 |   12871385 |    2354944
    miss rate                        |      0.35% |      1.10% |     18.90% |      0.96%
    mpki                             |       1.03 |       4.37 |      51.49 |       3.85
  Cache L2                           |            |            |            |           
    num cache accesses               |     625239 |    7253643 |   13043126 |    4344113
    num cache misses                 |     568541 |     483891 |    8496541 |    2325903
    miss rate                        |     90.93% |      6.67% |     65.14% |     53.54%
    mpki                             |       1.01 |       0.51 |      33.99 |       3.81
  Cache L3                           |            |            |            |           
    num cache accesses               |     598077 |     519983 |    8496546 |    2414016
    num cache misses                 |     564758 |     323432 |    7805628 |     770504
    miss rate                        |     94.43% |     62.20% |     91.87% |     31.92%
    mpki                             |       1.00 |       0.34 |      31.22 |       1.26
DRAM summary                         |            |            |            |           
  num dram accesses                  |   15985360 |          0 |          0 |          0
  average dram access latency (ns)   |     141.65 |        inf |        inf |        inf
  average dram queueing delay        |      31.64 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     81.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
