                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   462363721 |   249999960 |   337588550 |   908167913
  Cycles                             |  1237134959 |  1237131430 |  1237135200 |  1237135032
  IPC                                |        0.37 |        0.20 |        0.27 |        0.73
  Time (ns)                          |   412378320 |   412377144 |   412378400 |   412378344
Branch predictor stats               |             |             |             |            
  num correct                        |     4171028 |    20102341 |    26712355 |    60807108
  num incorrect                      |       27880 |     3377509 |     2186232 |    10329552
  misprediction rate                 |       0.66% |      14.38% |       7.57% |      14.52%
  mpki                               |        0.06 |       13.51 |        6.48 |       11.37
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    40862803 |    36620353 |    28788916 |   110076671
    num misses                       |           3 |          65 |          42 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   125577435 |   119863381 |    92841388 |   382412047
    num misses                       |      222901 |      668385 |      451791 |     2662749
    miss rate                        |       0.18% |       0.56% |       0.49% |       0.70%
    mpki                             |        0.48 |        2.67 |        1.34 |        2.93
  L2 TLB                             |             |             |             |            
    num accesses                     |      222904 |      668450 |      451833 |     2662767
    num misses                       |      222732 |        4465 |      142932 |       20029
    miss rate                        |      99.92% |       0.67% |      31.63% |       0.75%
    mpki                             |        0.48 |        0.02 |        0.42 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    40862803 |    36620353 |    28788916 |   110076671
    num cache misses                 |      131150 |     1777645 |       66413 |     1763378
    miss rate                        |       0.32% |       4.85% |       0.23% |       1.60%
    mpki                             |        0.28 |        7.11 |        0.20 |        1.94
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   125577435 |   119863381 |    92841388 |   382412047
    num cache misses                 |    23527167 |     4706773 |     5002533 |     3005976
    miss rate                        |      18.74% |       3.93% |       5.39% |       0.79%
    mpki                             |       50.88 |       18.83 |       14.82 |        3.31
  Cache L2                           |             |             |             |            
    num cache accesses               |    23658322 |     6641475 |     5137201 |     5047275
    num cache misses                 |    14398657 |     3415885 |     4629206 |     2429913
    miss rate                        |      60.86% |      51.43% |      90.11% |      48.14%
    mpki                             |       31.14 |       13.66 |       13.71 |        2.68
  Cache L3                           |             |             |             |            
    num cache accesses               |    14398662 |     3593580 |     4697743 |     2721452
    num cache misses                 |    14251201 |     3400357 |     4627048 |     2422209
    miss rate                        |      98.98% |      94.62% |      98.50% |      89.00%
    mpki                             |       30.82 |       13.60 |       13.71 |        2.67
DRAM summary                         |             |             |             |            
  num dram accesses                  |    36960745 |           0 |           0 |           0
  average dram access latency (ns)   |      164.48 |         inf |         inf |         inf
  average dram queueing delay        |       54.47 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
