                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  284450566 |  467938223 |  249999969 |  472994890
  Cycles                             |  311539202 |  311538912 |  311536492 |  311538887
  IPC                                |       0.91 |       1.50 |       0.80 |       1.52
  Time (ns)                          |  103846401 |  103846304 |  103845497 |  103846296
Branch predictor stats               |            |            |            |           
  num correct                        |   42647454 |   26804854 |   32217105 |   21776731
  num incorrect                      |    4895018 |    4547360 |    7507996 |     180500
  misprediction rate                 |     10.30% |     14.50% |     18.90% |      0.82%
  mpki                               |      17.21 |       9.72 |      30.03 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   45693502 |   52646877 |   35058549 |   36182274
    num misses                       |       2084 |         56 |        106 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  115579659 |  219485625 |   97606891 |  272180211
    num misses                       |     711736 |     140465 |     176180 |      36519
    miss rate                        |      0.62% |      0.06% |      0.18% |      0.01%
    mpki                             |       2.50 |       0.30 |       0.70 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     713820 |     140521 |     176286 |      36562
    num misses                       |     104700 |      22159 |      28111 |      11010
    miss rate                        |     14.67% |     15.77% |     15.95% |     30.11%
    mpki                             |       0.37 |       0.05 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   45693502 |   52646877 |   35058549 |   36182274
    num cache misses                 |    1005661 |     151291 |    1121057 |      32606
    miss rate                        |      2.20% |      0.29% |      3.20% |      0.09%
    mpki                             |       3.54 |       0.32 |       4.48 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  115579659 |  219485625 |   97606891 |  272180211
    num cache misses                 |    1251703 |    1343800 |    1248935 |    2575879
    miss rate                        |      1.08% |      0.61% |      1.28% |      0.95%
    mpki                             |       4.40 |       2.87 |       5.00 |       5.45
  Cache L2                           |            |            |            |           
    num cache accesses               |    2326710 |    1496459 |    2459976 |    2612737
    num cache misses                 |    1317628 |    1054653 |    1160255 |    1814149
    miss rate                        |     56.63% |     70.48% |     47.17% |     69.43%
    mpki                             |       4.63 |       2.25 |       4.64 |       3.84
  Cache L3                           |            |            |            |           
    num cache accesses               |    1387310 |    1056204 |    1250782 |    1818604
    num cache misses                 |     593809 |     348422 |     441779 |     970499
    miss rate                        |     42.80% |     32.99% |     35.32% |     53.37%
    mpki                             |       2.09 |       0.74 |       1.77 |       2.05
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3703658 |          0 |          0 |          0
  average dram access latency (ns)   |     114.45 |        inf |        inf |        inf
  average dram queueing delay        |       4.44 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     35.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
