                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  249999898 |  693566956 |  369012677 |  1010394038
  Cycles                             |  686672391 |  686675159 |  686675432 |   686675109
  IPC                                |       0.36 |       1.01 |       0.54 |        1.47
  Time (ns)                          |  228890797 |  228891720 |  228891811 |   228891703
Branch predictor stats               |            |            |            |            
  num correct                        |    4856955 |   32407318 |   22397704 |    81240216
  num incorrect                      |    6669357 |   28236442 |   13478291 |    13652126
  misprediction rate                 |     57.86% |     46.56% |     37.57% |      14.39%
  mpki                               |      26.68 |      40.71 |      36.53 |       13.51
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   27532058 |   53091397 |   43974586 |   148004122
    num misses                       |         14 |         52 |         10 |          65
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   93614435 |  199372538 |  169973849 |   484400561
    num misses                       |     661938 |       9688 |    1147385 |     2703585
    miss rate                        |      0.71% |      0.00% |      0.68% |       0.56%
    mpki                             |       2.65 |       0.01 |       3.11 |        2.68
  L2 TLB                             |            |            |            |            
    num accesses                     |     661952 |       9740 |    1147395 |     2703650
    num misses                       |     661946 |       8502 |     910095 |       17358
    miss rate                        |    100.00% |     87.29% |     79.32% |       0.64%
    mpki                             |       2.65 |       0.01 |       2.47 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   27532058 |   53091397 |   43974586 |   148004122
    num cache misses                 |       5903 |      18597 |      13196 |     4344984
    miss rate                        |      0.02% |      0.04% |      0.03% |       2.94%
    mpki                             |       0.02 |       0.03 |       0.04 |        4.30
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   93614435 |  199372538 |  169973849 |   484400561
    num cache misses                 |    7293510 |     592662 |    2671033 |    15939264
    miss rate                        |      7.79% |      0.30% |      1.57% |       3.29%
    mpki                             |      29.17 |       0.85 |       7.24 |       15.78
  Cache L2                           |            |            |            |            
    num cache accesses               |    8243895 |     637218 |    3066786 |    20286543
    num cache misses                 |    7299356 |     582536 |    1987452 |       66639
    miss rate                        |     88.54% |     91.42% |     64.81% |       0.33%
    mpki                             |      29.20 |       0.84 |       5.39 |        0.07
  Cache L3                           |            |            |            |            
    num cache accesses               |    8243838 |     609035 |    2427232 |       69379
    num cache misses                 |    7287464 |     581185 |    1326916 |       63405
    miss rate                        |     88.40% |     95.43% |     54.67% |      91.39%
    mpki                             |      29.15 |       0.84 |       3.60 |        0.06
DRAM summary                         |            |            |            |            
  num dram accesses                  |   13481278 |          0 |          0 |           0
  average dram access latency (ns)   |     131.41 |        inf |        inf |         inf
  average dram queueing delay        |      21.40 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     58.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
