                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   606550752 |   723332359 |   376147679 |   249999973
  Cycles                             |  1180521610 |  1180521989 |  1180521570 |  1180518140
  IPC                                |        0.51 |        0.61 |        0.32 |        0.21
  Time (ns)                          |   393507203 |   393507330 |   393507190 |   393506047
Branch predictor stats               |             |             |             |            
  num correct                        |    32448637 |   108781613 |     7125395 |    40600608
  num incorrect                      |      759382 |    24296603 |     9906047 |     2521753
  misprediction rate                 |       2.29% |      18.26% |      58.16% |       5.85%
  mpki                               |        1.25 |       33.59 |       26.34 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    61215991 |   101140513 |    41404241 |    41868591
    num misses                       |          47 |         205 |          14 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   212044795 |   281595068 |   138548752 |    75636447
    num misses                       |      327811 |     1503350 |      991743 |       88470
    miss rate                        |       0.15% |       0.53% |       0.72% |       0.12%
    mpki                             |        0.54 |        2.08 |        2.64 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      327858 |     1503555 |      991757 |       88474
    num misses                       |      102021 |      144292 |      991746 |       88474
    miss rate                        |      31.12% |       9.60% |     100.00% |     100.00%
    mpki                             |        0.17 |        0.20 |        2.64 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    61215991 |   101140513 |    41404241 |    41868591
    num cache misses                 |       65315 |     5978340 |       34571 |        9918
    miss rate                        |       0.11% |       5.91% |       0.08% |       0.02%
    mpki                             |        0.11 |        8.26 |        0.09 |        0.04
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   212044795 |   281595068 |   138548752 |    75636447
    num cache misses                 |     7574486 |     5495211 |    10650394 |     5663811
    miss rate                        |       3.57% |       1.95% |       7.69% |       7.49%
    mpki                             |       12.49 |        7.60 |       28.31 |       22.66
  Cache L2                           |             |             |             |            
    num cache accesses               |     8650477 |    11751157 |    12094925 |     7693427
    num cache misses                 |     6342340 |     5362870 |    10684965 |     5673729
    miss rate                        |      73.32% |      45.64% |      88.34% |      73.75%
    mpki                             |       10.46 |        7.41 |       28.41 |       22.69
  Cache L3                           |             |             |             |            
    num cache accesses               |     7381516 |     5641058 |    12094925 |     7693427
    num cache misses                 |     5600510 |     1708426 |    10646484 |     5664410
    miss rate                        |      75.87% |      30.29% |      88.02% |      73.63%
    mpki                             |        9.23 |        2.36 |       28.30 |       22.66
DRAM summary                         |             |             |             |            
  num dram accesses                  |    32897501 |           0 |           0 |           0
  average dram access latency (ns)   |      156.12 |         inf |         inf |         inf
  average dram queueing delay        |       46.11 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
