                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  261391524 |  415791553 |  249999879 |  281126242
  Cycles                             |  273520500 |  273520332 |  273517518 |  273520454
  IPC                                |       0.96 |       1.52 |       0.91 |       1.03
  Time (ns)                          |   91173500 |   91173444 |   91172506 |   91173485
Branch predictor stats               |            |            |            |           
  num correct                        |    5388921 |   17641534 |    5768210 |   14471152
  num incorrect                      |     814223 |    1018804 |     102901 |   10925367
  misprediction rate                 |     13.13% |      5.46% |      1.75% |     43.02%
  mpki                               |       3.11 |       2.45 |       0.41 |      38.86
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   25087760 |   40152053 |   22339856 |   22461469
    num misses                       |         62 |          8 |          4 |         52
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  132602015 |  129171382 |   98207448 |   82212765
    num misses                       |     300477 |      36846 |      52487 |       4648
    miss rate                        |      0.23% |      0.03% |      0.05% |      0.01%
    mpki                             |       1.15 |       0.09 |       0.21 |       0.02
  L2 TLB                             |            |            |            |           
    num accesses                     |     300539 |      36854 |      52491 |       4700
    num misses                       |       4357 |       1108 |      27302 |       4244
    miss rate                        |      1.45% |      3.01% |     52.01% |     90.30%
    mpki                             |       0.02 |       0.00 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   25087760 |   40152053 |   22339856 |   22461469
    num cache misses                 |       6127 |       3555 |       7244 |       4913
    miss rate                        |      0.02% |      0.01% |      0.03% |      0.02%
    mpki                             |       0.02 |       0.01 |       0.03 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  132602015 |  129171382 |   98207448 |   82212765
    num cache misses                 |    2112511 |    3516486 |    2541460 |     278347
    miss rate                        |      1.59% |      2.72% |      2.59% |      0.34%
    mpki                             |       8.08 |       8.46 |      10.17 |       0.99
  Cache L2                           |            |            |            |           
    num cache accesses               |    2182136 |    3535621 |    2550155 |     290601
    num cache misses                 |     366586 |      97283 |    1727469 |     270526
    miss rate                        |     16.80% |      2.75% |     67.74% |     93.09%
    mpki                             |       1.40 |       0.23 |       6.91 |       0.96
  Cache L3                           |            |            |            |           
    num cache accesses               |     430817 |     113504 |    1729449 |     278005
    num cache misses                 |     294416 |      94411 |    1603728 |     270430
    miss rate                        |     68.34% |     83.18% |     92.73% |     97.28%
    mpki                             |       1.13 |       0.23 |       6.41 |       0.96
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3019784 |          0 |          0 |          0
  average dram access latency (ns)   |     113.73 |        inf |        inf |        inf
  average dram queueing delay        |       3.72 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     33.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
