                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   985968440 |  1223945435 |   825827866 |   249999981
  Cycles                             |  2536892121 |  2536893200 |  2536892104 |  2536888630
  IPC                                |        0.39 |        0.48 |        0.33 |        0.10
  Time (ns)                          |   845630707 |   845631067 |   845630701 |   845629543
Branch predictor stats               |             |             |             |            
  num correct                        |    32973370 |   185223318 |     7491434 |    58565837
  num incorrect                      |    15452120 |    40567630 |       50170 |     6500447
  misprediction rate                 |      31.91% |      17.97% |       0.67% |       9.99%
  mpki                               |       15.67 |       33.14 |        0.06 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    77793150 |   170049189 |    72987317 |    21135842
    num misses                       |           3 |         281 |           3 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   428007555 |   475750994 |   224864041 |    86633855
    num misses                       |      442921 |     2537223 |      401605 |     1331676
    miss rate                        |       0.10% |       0.53% |       0.18% |       1.54%
    mpki                             |        0.45 |        2.07 |        0.49 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      442924 |     2537504 |      401608 |     1349117
    num misses                       |      301551 |      249036 |      401307 |     1140468
    miss rate                        |      68.08% |       9.81% |      99.93% |      84.53%
    mpki                             |        0.31 |        0.20 |        0.49 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    77793150 |   170049189 |    72987317 |    21135842
    num cache misses                 |       29807 |     9883294 |      115072 |      346375
    miss rate                        |       0.04% |       5.81% |       0.16% |       1.64%
    mpki                             |        0.03 |        8.07 |        0.14 |        1.39
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   428007555 |   475750994 |   224864041 |    86633855
    num cache misses                 |    21763157 |    10061641 |    42369743 |     7410937
    miss rate                        |       5.08% |       2.11% |      18.84% |       8.55%
    mpki                             |       22.07 |        8.22 |       51.31 |       29.64
  Cache L2                           |             |             |             |            
    num cache accesses               |    23325726 |    20555853 |    42484823 |     7777996
    num cache misses                 |    19338392 |     7702454 |    25803979 |     7342701
    miss rate                        |      82.91% |      37.47% |      60.74% |      94.40%
    mpki                             |       19.61 |        6.29 |       31.25 |       29.37
  Cache L3                           |             |             |             |            
    num cache accesses               |    20871155 |     8317584 |    25803987 |     7364392
    num cache misses                 |    19301548 |     3568772 |    25675155 |     7309739
    miss rate                        |      92.48% |      42.91% |      99.50% |      99.26%
    mpki                             |       19.58 |        2.92 |       31.09 |       29.24
DRAM summary                         |             |             |             |            
  num dram accesses                  |    78025103 |           0 |           0 |           0
  average dram access latency (ns)   |      195.04 |         inf |         inf |         inf
  average dram queueing delay        |       85.03 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      92.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
