                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   760408966 |   376707921 |   432565536
  Cycles                             |  1252435063 |  1252437022 |  1252437178 |  1252436785
  IPC                                |        0.20 |        0.61 |        0.30 |        0.35
  Time (ns)                          |   417478355 |   417479008 |   417479060 |   417478929
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |      992654 |     7131662 |    26223531
  num incorrect                      |     2521753 |       16824 |     9916074 |      999027
  misprediction rate                 |       5.85% |       1.67% |      58.17% |       3.67%
  mpki                               |       10.09 |        0.02 |       26.32 |        2.31
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |    87095846 |    41453122 |    41283559
    num misses                       |           4 |           6 |          14 |          22
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   568843906 |   138710430 |   146380633
    num misses                       |       88470 |    20556433 |      992414 |     1211237
    miss rate                        |       0.12% |       3.61% |       0.72% |       0.83%
    mpki                             |        0.35 |       27.03 |        2.63 |        2.80
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |    20556439 |      992428 |     1211259
    num misses                       |       88474 |    14686725 |      992417 |      103297
    miss rate                        |     100.00% |      71.45% |     100.00% |       8.53%
    mpki                             |        0.35 |       19.31 |        2.63 |        0.24
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |    87095846 |    41453122 |    41283559
    num cache misses                 |       23910 |      642050 |       35450 |      305692
    miss rate                        |       0.06% |       0.74% |       0.09% |       0.74%
    mpki                             |        0.10 |        0.84 |        0.09 |        0.71
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   568843906 |   138710430 |   146380633
    num cache misses                 |     5664170 |     6367517 |    10671678 |     8717261
    miss rate                        |       7.49% |       1.12% |       7.69% |       5.96%
    mpki                             |       22.66 |        8.37 |       28.33 |       20.15
  Cache L2                           |             |             |             |            
    num cache accesses               |     7707826 |     7091169 |    12121326 |     9901041
    num cache misses                 |     5688080 |     5448286 |    10707052 |     4366921
    miss rate                        |      73.80% |      76.83% |      88.33% |      44.11%
    mpki                             |       22.75 |        7.16 |       28.42 |       10.10
  Cache L3                           |             |             |             |            
    num cache accesses               |     7707826 |     5530006 |    12121250 |     5319429
    num cache misses                 |     5686576 |     5353531 |    10697082 |     4249373
    miss rate                        |      73.78% |      96.81% |      88.25% |      79.88%
    mpki                             |       22.75 |        7.04 |       28.40 |        9.82
DRAM summary                         |             |             |             |            
  num dram accesses                  |    35336153 |           0 |           0 |           0
  average dram access latency (ns)   |      170.90 |         inf |         inf |         inf
  average dram queueing delay        |       60.89 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
