                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  349319672 |  436701255 |  249999883 |  379447558
  Cycles                             |  243510276 |  243510300 |  243508286 |  243510304
  IPC                                |       1.43 |       1.79 |       1.03 |       1.56
  Time (ns)                          |   81170092 |   81170100 |   81169429 |   81170101
Branch predictor stats               |            |            |            |           
  num correct                        |   28131990 |   29397736 |   13678195 |   15861384
  num incorrect                      |    4716053 |    4929917 |    9414386 |     909660
  misprediction rate                 |     14.36% |     14.36% |     40.77% |      5.42%
  mpki                               |      13.50 |      11.29 |      37.66 |       2.40
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   51201921 |   52875565 |   20500819 |   36901228
    num misses                       |         65 |         18 |         52 |          8
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  167507541 |  183518295 |   73920987 |  118830011
    num misses                       |     938543 |    1224156 |       4511 |      29364
    miss rate                        |      0.56% |      0.67% |      0.01% |      0.02%
    mpki                             |       2.69 |       2.80 |       0.02 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     938608 |    1224174 |       4563 |      29372
    num misses                       |       6006 |       9114 |       4160 |       1012
    miss rate                        |      0.64% |      0.74% |     91.17% |      3.45%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   51201921 |   52875565 |   20500819 |   36901228
    num cache misses                 |    1491170 |     413908 |       6200 |       2233
    miss rate                        |      2.91% |      0.78% |      0.03% |      0.01%
    mpki                             |       4.27 |       0.95 |       0.02 |       0.01
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  167507541 |  183518295 |   73920987 |  118830011
    num cache misses                 |    5591232 |     877866 |     274876 |    3216986
    miss rate                        |      3.34% |      0.48% |      0.37% |      2.71%
    mpki                             |      16.01 |       2.01 |       1.10 |       8.48
  Cache L2                           |            |            |            |           
    num cache accesses               |    7084497 |    1297072 |     287310 |    3230129
    num cache misses                 |      63173 |      33572 |     271667 |      67132
    miss rate                        |      0.89% |      2.59% |     94.56% |      2.08%
    mpki                             |       0.18 |       0.08 |       1.09 |       0.18
  Cache L3                           |            |            |            |           
    num cache accesses               |      65593 |      39007 |     278062 |      78339
    num cache misses                 |      50691 |      31775 |     271667 |      63963
    miss rate                        |     77.28% |     81.46% |     97.70% |     81.65%
    mpki                             |       0.15 |       0.07 |       1.09 |       0.17
DRAM summary                         |            |            |            |           
  num dram accesses                  |     653976 |          0 |          0 |          0
  average dram access latency (ns)   |     111.64 |        inf |        inf |        inf
  average dram queueing delay        |       1.63 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
