                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    num misses                       |      754849 |      334647 |     1526579 |      726519 |    75478547 |        77629 |      537817 |           62 |       96796 |       97707 |     1980267 |      669975 |      516274 |    10898286 |     2150517 |        27282
    miss rate                        |      99.92% |      15.77% |      27.05% |      15.87% |      71.41% |        3.15% |       9.67% |      100.00% |      89.29% |       1.38% |       8.84% |       9.57% |      31.06% |      51.50% |      20.94% |        2.48%
    mpki                             |        0.49 |        0.05 |        1.61 |        0.11 |       19.26 |         0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   137097885 |   785560088 |   109592950 |   911668888 |   448907107 |   1267484869 |   196194684 |   2536828392 |   493640306 |   599425820 |   582028271 |   468964570 |   103292635 |    23761816 |   896922598 |   1081136184
    num cache misses                 |     1065410 |     2290190 |      125230 |    28344275 |     1888948 |     17406546 |     1267119 |     23900443 |      120709 |     1085248 |      428362 |    27271032 |      196959 |      189984 |     4590968 |       179213
    miss rate                        |       0.78% |       0.29% |       0.11% |       3.11% |       0.42% |        1.37% |       0.65% |        0.94% |       0.02% |       0.18% |       0.07% |       5.82% |       0.19% |       0.80% |       0.51% |        0.02%
    mpki                             |        0.69 |        0.33 |        0.13 |        4.36 |        0.48 |         1.56 |        0.61 |         1.54 |        0.02 |        0.17 |        0.09 |        8.02 |        0.16 |        0.76 |        0.67 |         0.02
  Cache L1-D                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   422552608 |  3287707975 |   328865098 |  2538185301 |  2931545223 |   4668654143 |   683548527 |   5041917285 |  1780948309 |  3196754177 |  2216211273 |  1319740507 |   339539653 |    88558906 |  2320629577 |   3452356361
    num cache misses                 |    79803957 |    20177487 |    38465053 |    31856683 |    32254268 |     43244981 |    39650341 |       180608 |     6657433 |    49266239 |    71738642 |    30650011 |    18184889 |    28756059 |     9538464 |     91516675
    miss rate                        |      18.89% |       0.61% |      11.70% |       1.26% |       1.10% |        0.93% |       5.80% |        0.00% |       0.37% |       1.54% |       3.24% |       2.32% |       5.36% |      32.47% |       0.41% |        2.65%
    mpki                             |       51.45 |        2.88 |       40.69 |        4.90 |        8.23 |         3.87 |       19.19 |         0.01 |        1.10 |        7.83 |       14.51 |        9.01 |       14.74 |      115.02 |        1.38 |         8.07
  Cache L2                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    80869387 |    22491308 |    42194684 |    61737104 |    34144718 |     60729671 |    43772184 |     24104801 |     6950372 |    50981720 |    72883594 |    59211217 |    18539201 |    32645391 |    15994847 |     92017465
    num cache misses                 |    52553875 |    15827587 |    34036886 |    27583448 |    23860979 |     24064215 |    19114958 |       505091 |     6478820 |    26257966 |    50624120 |    29800094 |    17036105 |    24332558 |     6338326 |      2899718
    miss rate                        |      64.99% |      70.37% |      80.67% |      44.68% |      69.88% |       39.63% |      43.67% |        2.10% |      93.22% |      51.50% |      69.46% |      50.33% |      91.89% |      74.54% |      39.63% |        3.15%
    mpki                             |       33.88 |        2.26 |       36.00 |        4.24 |        6.09 |         2.16 |        9.25 |         0.03 |        1.08 |        4.17 |       10.24 |        8.76 |       13.81 |       97.33 |        0.92 |         0.26
  Cache L3                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    52553895 |    15853501 |    37642956 |    29125069 |    23863051 |     24143317 |    21977754 |       528841 |     6654117 |    26888798 |    51378718 |    31091911 |    17193848 |    28056984 |     8235845 |      3230359
    num cache misses                 |    48224100 |     8949250 |    21507591 |     3945066 |    20393569 |      1799243 |    10934969 |       497161 |     6430088 |     4537731 |    10295829 |     7456155 |    14868667 |    17069796 |     2712966 |      1818193
    miss rate                        |      91.76% |      56.45% |      57.14% |      13.55% |      85.46% |        7.45% |      49.75% |       94.01% |      96.63% |      16.88% |      20.04% |      23.98% |      86.48% |      60.84% |      32.94% |       56.28%
    mpki                             |       31.09 |        1.28 |       22.75 |        0.61 |        5.20 |         0.16 |        5.29 |         0.03 |        1.07 |        0.72 |        2.08 |        2.19 |       12.05 |       68.28 |        0.39 |         0.16
DRAM summary                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num dram accesses                  |   266716590 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      365.89 |         inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      255.88 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
