                                     | Core 0      | Core 1      | Core 2     | Core 3    
  Instructions                       |  1347760290 |  1336637730 |  249999973 |  913395492
  Cycles                             |   960453907 |   960453900 |  960452075 |  960454158
  IPC                                |        1.40 |        1.39 |       0.26 |       0.95
  Time (ns)                          |   320151303 |   320151300 |  320150692 |  320151386
Branch predictor stats               |             |             |            |           
  num correct                        |   120091965 |   107562279 |   40600608 |    1190437
  num incorrect                      |    20122770 |    18070712 |    2521753 |      20174
  misprediction rate                 |      14.35% |      14.38% |      5.85% |      1.67%
  mpki                               |       14.93 |       13.52 |      10.09 |       0.02
TLB Summary                          |             |             |            |           
  I-TLB                              |             |             |            |           
    num accesses                     |   153198016 |   195871651 |   41868591 |  104624220
    num misses                       |         534 |          65 |          4 |          6
    miss rate                        |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |             |             |            |           
    num accesses                     |   563626191 |   641038723 |   75636447 |  683270217
    num misses                       |      294809 |     3579091 |      88470 |   24724584
    miss rate                        |       0.05% |       0.56% |      0.12% |      3.62%
    mpki                             |        0.22 |        2.68 |       0.35 |      27.07
  L2 TLB                             |             |             |            |           
    num accesses                     |      295343 |     3579156 |      88474 |   24724590
    num misses                       |        9406 |       22952 |      88474 |   17730164
    miss rate                        |       3.18% |       0.64% |    100.00% |     71.71%
    mpki                             |        0.01 |        0.02 |       0.35 |      19.41
Cache Summary                        |             |             |            |           
  Cache L1-I                         |             |             |            |           
    num cache accesses               |   153198016 |   195871651 |   41868591 |  104624220
    num cache misses                 |     2116802 |     6506122 |       7090 |     443888
    miss rate                        |       1.38% |       3.32% |      0.02% |      0.42%
    mpki                             |        1.57 |        4.87 |       0.03 |       0.49
  Cache L1-D                         |             |             |            |           
    num cache accesses               |   563626191 |   641038723 |   75636447 |  683270217
    num cache misses                 |     5022082 |    21686832 |    5663707 |    7528642
    miss rate                        |       0.89% |       3.38% |      7.49% |      1.10%
    mpki                             |        3.73 |       16.22 |      22.65 |       8.24
  Cache L2                           |             |             |            |           
    num cache accesses               |     7159899 |    28204546 |    7690483 |    7972901
    num cache misses                 |     2859697 |     4491862 |    5670797 |    5597078
    miss rate                        |      39.94% |      15.93% |     73.74% |     70.20%
    mpki                             |        2.12 |        3.36 |      22.68 |       6.13
  Cache L3                           |             |             |            |           
    num cache accesses               |     2881354 |     4505806 |    7690483 |    5597563
    num cache misses                 |      413795 |      243379 |    5660139 |    4827382
    miss rate                        |      14.36% |       5.40% |     73.60% |     86.24%
    mpki                             |        0.31 |        0.18 |      22.64 |       5.29
DRAM summary                         |             |             |            |           
  num dram accesses                  |    14750163 |           0 |          0 |          0
  average dram access latency (ns)   |      127.24 |         inf |        inf |        inf
  average dram queueing delay        |       17.23 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      46.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |             |            |           
  num loads from dram                |           0 |           0 |          0 |          0
  num loads from dram cache          |           0 |           0 |          0 |          0
  num loads from remote cache        |           0 |           0 |          0 |          0
