                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   878330188 |   374647251 |   472802350
  Cycles                             |  1637876261 |  1637879257 |  1637879813 |  1637879340
  IPC                                |        0.15 |        0.54 |        0.23 |        0.29
  Time (ns)                          |   545958754 |   545959752 |   545959938 |   545959780
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |   133046614 |     7108612 |     4264362
  num incorrect                      |     2521753 |    29063520 |     9879194 |       28502
  misprediction rate                 |       5.85% |      17.93% |      58.15% |       0.66%
  mpki                               |       10.09 |       33.09 |       26.37 |        0.06
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   121550302 |    41273332 |    41785262
    num misses                       |           4 |         217 |          14 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   341289841 |   138115742 |   128400967
    num misses                       |       88470 |     1813866 |      989946 |      227863
    miss rate                        |       0.12% |       0.53% |       0.72% |       0.18%
    mpki                             |        0.35 |        2.07 |        2.64 |        0.48
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |     1814083 |      989960 |      227866
    num misses                       |       88474 |      161860 |      989949 |      227689
    miss rate                        |     100.00% |       8.92% |     100.00% |      99.92%
    mpki                             |        0.35 |        0.18 |        2.64 |        0.48
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   121550302 |    41273332 |    41785262
    num cache misses                 |        2816 |     6970507 |        7660 |       39154
    miss rate                        |       0.01% |       5.73% |       0.02% |       0.09%
    mpki                             |        0.01 |        7.94 |        0.02 |        0.08
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   341289841 |   138115742 |   128400967
    num cache misses                 |     5660955 |     7037324 |    10621871 |    24041112
    miss rate                        |       7.48% |       2.06% |       7.69% |      18.72%
    mpki                             |       22.64 |        8.01 |       28.35 |       50.85
  Cache L2                           |             |             |             |            
    num cache accesses               |     7683343 |    14321980 |    12039722 |    24080447
    num cache misses                 |     5663771 |     2031070 |    10629442 |    14681582
    miss rate                        |      73.71% |      14.18% |      88.29% |      60.97%
    mpki                             |       22.66 |        2.31 |       28.37 |       31.05
  Cache L3                           |             |             |             |            
    num cache accesses               |     7683343 |     2353461 |    12039633 |    14681763
    num cache misses                 |     5663204 |     1847728 |    10625821 |    14654042
    miss rate                        |      73.71% |      78.51% |      88.26% |      99.81%
    mpki                             |       22.65 |        2.10 |       28.36 |       30.99
DRAM summary                         |             |             |             |            
  num dram accesses                  |    50900780 |           0 |           0 |           0
  average dram access latency (ns)   |      221.36 |         inf |         inf |         inf
  average dram queueing delay        |      111.35 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
