                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1445201801 |   249999989 |   876512378 |  2044581600
  Cycles                             |  4640586562 |  4640583220 |  4640586316 |  4640586187
  IPC                                |        0.31 |        0.05 |        0.19 |        0.44
  Time (ns)                          |  1546862187 |  1546861073 |  1546862105 |  1546862062
Branch predictor stats               |             |             |             |            
  num correct                        |   114633373 |    43244780 |   148734695 |   220839842
  num incorrect                      |     9393999 |    11689069 |    13658471 |    33556383
  misprediction rate                 |       7.57% |      21.28% |       8.41% |      13.19%
  mpki                               |        6.50 |       46.76 |       15.58 |       16.41
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   120712449 |    23761816 |   101720292 |   240420776
    num misses                       |          42 |           3 |          42 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   397929715 |    88558906 |   303396437 |   919032350
    num misses                       |     1958385 |    21161151 |     5118351 |     9500502
    miss rate                        |       0.49% |      23.90% |       1.69% |       1.03%
    mpki                             |        1.36 |       84.64 |        5.84 |        4.65
  L2 TLB                             |             |             |             |            
    num accesses                     |     1958427 |    21161154 |     5118393 |     9500512
    num misses                       |      610312 |    10898919 |     1397786 |      844307
    miss rate                        |      31.16% |      51.50% |      27.31% |       8.89%
    mpki                             |        0.42 |       43.60 |        1.59 |        0.41
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   120712449 |    23761816 |   101720292 |   240420776
    num cache misses                 |      265122 |      186150 |       97931 |      274107
    miss rate                        |       0.22% |       0.78% |       0.10% |       0.11%
    mpki                             |        0.18 |        0.74 |        0.11 |        0.13
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   397929715 |    88558906 |   303396437 |   919032350
    num cache misses                 |    21458456 |    28999324 |    35957248 |    30090677
    miss rate                        |       5.39% |      32.75% |      11.85% |       3.27%
    mpki                             |       14.85 |      116.00 |       41.02 |       14.72
  Cache L2                           |             |             |             |            
    num cache accesses               |    22018848 |    33649382 |    42814066 |    31307048
    num cache misses                 |    19772148 |    24977133 |    31033236 |    21354760
    miss rate                        |      89.80% |      74.23% |      72.48% |      68.21%
    mpki                             |       13.68 |       99.91 |       35.41 |       10.44
  Cache L3                           |             |             |             |            
    num cache accesses               |    20068584 |    29480583 |    37794833 |    22327762
    num cache misses                 |    19754136 |    24816505 |    30664403 |    20905859
    miss rate                        |      98.43% |      84.18% |      81.13% |      93.63%
    mpki                             |       13.67 |       99.27 |       34.98 |       10.23
DRAM summary                         |             |             |             |            
  num dram accesses                  |   120434705 |           0 |           0 |           0
  average dram access latency (ns)   |      152.28 |         inf |         inf |         inf
  average dram queueing delay        |       42.27 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
