                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  4401114374 |  2120377403 |   734331750 |   249999989
  Cycles                             |  4085463990 |  4085464265 |  4085464083 |  4085462039
  IPC                                |        1.08 |        0.52 |        0.18 |        0.06
  Time (ns)                          |  1361821330 |  1361821422 |  1361821361 |  1361820680
Branch predictor stats               |             |             |             |            
  num correct                        |   477395337 |   168077505 |   100996609 |    43244780
  num incorrect                      |    72848751 |    13747905 |    13865629 |    11689069
  misprediction rate                 |      13.24% |       7.56% |      12.07% |      21.28%
  mpki                               |       16.55 |        6.48 |       18.88 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   518289834 |   177740412 |   128635744 |    23761816
    num misses                       |          10 |          42 |         100 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |  1976864857 |   583606223 |   342230619 |    88558906
    num misses                       |    19937220 |     2853898 |    13320380 |    21161613
    miss rate                        |       1.01% |       0.49% |       3.89% |      23.90%
    mpki                             |        4.53 |        1.35 |       18.14 |       84.65
  L2 TLB                             |             |             |             |            
    num accesses                     |    19937230 |     2853940 |    13320480 |    21161616
    num misses                       |     1769696 |      889234 |     3991247 |    10898980
    miss rate                        |       8.88% |      31.16% |      29.96% |      51.50%
    mpki                             |        0.40 |        0.42 |        5.44 |       43.60
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   518289834 |   177740412 |   128635744 |    23761816
    num cache misses                 |      437452 |      349554 |     4152136 |      269522
    miss rate                        |       0.08% |       0.20% |       3.23% |       1.13%
    mpki                             |        0.10 |        0.16 |        5.65 |        1.08
  Cache L1-D                         |             |             |             |            
    num cache accesses               |  1976864857 |   583606223 |   342230619 |    88558906
    num cache misses                 |    63891725 |    31272079 |    20717273 |    29060245
    miss rate                        |       3.23% |       5.36% |       6.05% |      32.81%
    mpki                             |       14.52 |       14.75 |       28.21 |      116.24
  Cache L2                           |             |             |             |            
    num cache accesses               |    65531299 |    31838871 |    30495422 |    33770215
    num cache misses                 |    45337519 |    29421902 |    22230346 |    26220050
    miss rate                        |      69.18% |      92.41% |      72.90% |      77.64%
    mpki                             |       10.30 |       13.88 |       30.27 |      104.88
  Cache L3                           |             |             |             |            
    num cache accesses               |    46585215 |    29639684 |    27866303 |    30685068
    num cache misses                 |     7587563 |    15992904 |    20098759 |    24937820
    miss rate                        |      16.29% |      53.96% |      72.13% |      81.27%
    mpki                             |        1.72 |        7.54 |       27.37 |       99.75
DRAM summary                         |             |             |             |            
  num dram accesses                  |    87228577 |           0 |           0 |           0
  average dram access latency (ns)   |      124.60 |         inf |         inf |         inf
  average dram queueing delay        |       14.59 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      64.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
