                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   842465672 |   367321442 |   516427281
  Cycles                             |  1275375330 |  1275377388 |  1275377428 |  1275376956
  IPC                                |        0.20 |        0.66 |        0.29 |        0.40
  Time (ns)                          |   425125110 |   425125796 |   425125810 |   425125652
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |     1102093 |     7026960 |    31967640
  num incorrect                      |     2521753 |       18678 |     9748551 |     1075124
  misprediction rate                 |       5.85% |       1.67% |      58.11% |       3.25%
  mpki                               |       10.09 |        0.02 |       26.54 |        2.08
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |    96487763 |    40636456 |    49050381
    num misses                       |           4 |           6 |          14 |          22
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   630251616 |   135982889 |   170871119
    num misses                       |       88470 |    22888936 |      976811 |     1390650
    miss rate                        |       0.12% |       3.63% |       0.72% |       0.81%
    mpki                             |        0.35 |       27.17 |        2.66 |        2.69
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |    22888942 |      976825 |     1390672
    num misses                       |       88474 |    16381918 |      976814 |      134880
    miss rate                        |     100.00% |      71.57% |     100.00% |       9.70%
    mpki                             |        0.35 |       19.45 |        2.66 |        0.26
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |    96487763 |    40636456 |    49050381
    num cache misses                 |       60407 |      423266 |       62481 |      248061
    miss rate                        |       0.14% |       0.44% |       0.15% |       0.51%
    mpki                             |        0.24 |        0.50 |        0.17 |        0.48
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   630251616 |   135982889 |   170871119
    num cache misses                 |     5851894 |     7403453 |    10909778 |    10089565
    miss rate                        |       7.74% |       1.17% |       8.02% |       5.90%
    mpki                             |       23.41 |        8.79 |       29.70 |       19.54
  Cache L2                           |             |             |             |            
    num cache accesses               |     7863257 |     7854338 |    12386113 |    11198486
    num cache misses                 |     5912329 |     5743530 |    10972052 |     4025168
    miss rate                        |      75.19% |      73.13% |      88.58% |      35.94%
    mpki                             |       23.65 |        6.82 |       29.87 |        7.79
  Cache L3                           |             |             |             |            
    num cache accesses               |     7863257 |     5771281 |    12385904 |     4923346
    num cache misses                 |     5907908 |     5535396 |    10955757 |     3817089
    miss rate                        |      75.13% |      95.91% |      88.45% |      77.53%
    mpki                             |       23.63 |        6.57 |       29.83 |        7.39
DRAM summary                         |             |             |             |            
  num dram accesses                  |    35716002 |           0 |           0 |           0
  average dram access latency (ns)   |      168.23 |         inf |         inf |         inf
  average dram queueing delay        |       58.22 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
