                                     | Core 0     | Core 1      | Core 2     | Core 3     
  Instructions                       |  324919479 |  1143643358 |  249999888 |  1381748767
  Cycles                             |  755961108 |   755960556 |  755958571 |   755960414
  IPC                                |       0.43 |        1.51 |       0.33 |        1.83
  Time (ns)                          |  251987036 |   251986852 |  251986190 |   251986805
Branch predictor stats               |            |             |            |            
  num correct                        |    2941343 |    92038004 |   19818647 |    92222873
  num incorrect                      |      19684 |    15435105 |    1620730 |    15783907
  misprediction rate                 |      0.66% |      14.36% |      7.56% |      14.61%
  mpki                               |       0.06 |       13.50 |       6.48 |       11.42
TLB Summary                          |            |             |            |            
  I-TLB                              |            |             |            |            
    num accesses                     |   28716333 |   167591697 |   20925725 |   167561919
    num misses                       |          3 |          65 |         42 |          18
    miss rate                        |      0.00% |       0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |        0.00
  D-TLB                              |            |             |            |            
    num accesses                     |   88387935 |   548327440 |   68803935 |   582286328
    num misses                       |     157509 |     3070220 |     336481 |     4109826
    miss rate                        |      0.18% |       0.56% |      0.49% |       0.71%
    mpki                             |       0.48 |        2.68 |       1.35 |        2.97
  L2 TLB                             |            |             |            |            
    num accesses                     |     157512 |     3070285 |     336523 |     4109844
    num misses                       |     157395 |       19228 |     104714 |       31144
    miss rate                        |     99.93% |       0.63% |     31.12% |       0.76%
    mpki                             |       0.48 |        0.02 |       0.42 |        0.02
Cache Summary                        |            |             |            |            
  Cache L1-I                         |            |             |            |            
    num cache accesses               |   28716333 |   167591697 |   20925725 |   167561919
    num cache misses                 |      92227 |     4936904 |      28037 |     1345682
    miss rate                        |      0.32% |       2.95% |      0.13% |       0.80%
    mpki                             |       0.28 |        4.32 |       0.11 |        0.97
  Cache L1-D                         |            |             |            |            
    num cache accesses               |   88387935 |   548327440 |   68803935 |   582286328
    num cache misses                 |   16622617 |    18039135 |    3675621 |     2630883
    miss rate                        |     18.81% |       3.29% |      5.34% |       0.45%
    mpki                             |      51.16 |       15.77 |      14.70 |        1.90
  Cache L2                           |            |             |            |            
    num cache accesses               |   16714849 |    22976270 |    3740640 |     3978130
    num cache misses                 |   10173235 |       43227 |    3217352 |        8926
    miss rate                        |     60.86% |       0.19% |     86.01% |       0.22%
    mpki                             |      31.31 |        0.04 |      12.87 |        0.01
  Cache L3                           |            |             |            |            
    num cache accesses               |   10173240 |       43522 |    3254417 |       10496
    num cache misses                 |   10069549 |        7236 |    3135750 |        6646
    miss rate                        |     98.98% |      16.63% |     96.35% |      63.32%
    mpki                             |      30.99 |        0.01 |      12.54 |        0.00
DRAM summary                         |            |             |            |            
  num dram accesses                  |   21027117 |           0 |          0 |           0
  average dram access latency (ns)   |     139.55 |         inf |        inf |         inf
  average dram queueing delay        |      29.54 |        0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     83.00% |       0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |             |            |            
  num loads from dram                |          0 |           0 |          0 |           0
  num loads from dram cache          |          0 |           0 |          0 |           0
  num loads from remote cache        |          0 |           0 |          0 |           0
