                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    num cache misses                 |     80639661 |     11137520 |     18438876 |     51569306 |     36035774 |     28757522 |     25939682 |     23063148 |     73427480 |     32334553 |     32841237 |     24371520 |     32570386 |      7471110 |    106326573 |     13430489
    miss rate                        |       18.88% |        0.41% |        5.35% |        0.93% |        7.82% |       32.47% |        3.54% |        5.70% |        3.20% |        2.58% |        2.37% |        0.94% |        0.47% |        0.37% |        2.65% |        8.61%
    mpki                             |        51.43 |         1.38 |        14.73 |         3.88 |        29.23 |       115.03 |        12.28 |        26.58 |        14.40 |        10.16 |         9.20 |         3.77 |         1.99 |         1.11 |         8.05 |        29.82
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     81716478 |     18678058 |     18799559 |     72312636 |     40645207 |     32656384 |     29915539 |     30905587 |     74609257 |     32744208 |     62803945 |     44897009 |     49936842 |      7793619 |    106906222 |     14185912
    num cache misses                 |     53104483 |      7401040 |     17273907 |     28693902 |     36130529 |     24333908 |     21077880 |     22644759 |     51744834 |     22819148 |     31987314 |     23579760 |      4890495 |      7281633 |      3379692 |     13565032
    miss rate                        |       64.99% |       39.62% |       91.88% |       39.68% |       88.89% |       74.52% |       70.46% |       73.27% |       69.35% |       69.69% |       50.93% |       52.52% |        9.79% |       93.43% |        3.16% |       95.62%
    mpki                             |        33.87 |         0.92 |        13.80 |         2.16 |        29.30 |        97.34 |         9.98 |        26.10 |        10.15 |         7.17 |         8.96 |         3.64 |         0.30 |         1.08 |         0.26 |        30.11
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     53104502 |      9615915 |     17434925 |     28781113 |     40645207 |     28067829 |     24901714 |     27183619 |     52526538 |     22829198 |     33415304 |     24409795 |      5093104 |      7471609 |      3763114 |     13601140
    num cache misses                 |     48791406 |      3159676 |     15126510 |      2044708 |     36029319 |     17334433 |     18553254 |     15302683 |     11244497 |     21911598 |      8160517 |      7304102 |      1164431 |      7228916 |      2125654 |     13081525
    miss rate                        |       91.88% |       32.86% |       86.76% |        7.10% |       88.64% |       61.76% |       74.51% |       56.29% |       21.41% |       95.98% |       24.42% |       29.92% |       22.86% |       96.75% |       56.49% |       96.18%
    mpki                             |        31.12 |         0.39 |        12.08 |         0.15 |        29.22 |        69.34 |         8.78 |        17.64 |         2.21 |         6.88 |         2.29 |         1.13 |         0.07 |         1.07 |         0.16 |        29.04
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    325684898 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       432.27 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       322.26 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
