                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  249999898 |  696257580 |  513406818 |  1004694644
  Cycles                             |  681663849 |  681665621 |  681665465 |   681665443
  IPC                                |       0.37 |       1.02 |       0.75 |        1.47
  Time (ns)                          |  227221283 |  227221874 |  227221822 |   227221814
Branch predictor stats               |            |            |            |            
  num correct                        |    4856955 |   33079974 |   31206690 |    80784399
  num incorrect                      |    6669357 |   28236442 |   18779327 |    13574061
  misprediction rate                 |     57.86% |     46.05% |     37.57% |      14.39%
  mpki                               |      26.68 |      40.55 |      36.58 |       13.51
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   27532058 |   53091397 |   61270496 |   147168763
    num misses                       |         14 |         52 |         10 |          65
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   93614435 |  200045194 |  236061433 |   481686147
    num misses                       |     661938 |      10345 |    1623676 |     2687016
    miss rate                        |      0.71% |      0.01% |      0.69% |       0.56%
    mpki                             |       2.65 |       0.01 |       3.16 |        2.67
  L2 TLB                             |            |            |            |            
    num accesses                     |     661952 |      10397 |    1623686 |     2687081
    num misses                       |     661946 |       9096 |    1290297 |       17291
    miss rate                        |    100.00% |     87.49% |     79.47% |       0.64%
    mpki                             |       2.65 |       0.01 |       2.51 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   27532058 |   53091397 |   61270496 |   147168763
    num cache misses                 |      19181 |       7787 |      33656 |     4858001
    miss rate                        |      0.07% |      0.01% |      0.05% |       3.30%
    mpki                             |       0.08 |       0.01 |       0.07 |        4.84
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   93614435 |  200045194 |  236061433 |   481686147
    num cache misses                 |    7310870 |     609873 |    3648686 |    16201438
    miss rate                        |      7.81% |      0.30% |      1.55% |       3.36%
    mpki                             |      29.24 |       0.88 |       7.11 |       16.13
  Cache L2                           |            |            |            |            
    num cache accesses               |    8274847 |     627266 |    3948799 |    21061579
    num cache misses                 |    7330036 |     587717 |    3429153 |     3190359
    miss rate                        |     88.58% |     93.70% |     86.84% |      15.15%
    mpki                             |      29.32 |       0.84 |       6.68 |        3.18
  Cache L3                           |            |            |            |            
    num cache accesses               |    8274832 |     597470 |    3736502 |     3192999
    num cache misses                 |    7305331 |     582768 |     831569 |       51545
    miss rate                        |     88.28% |     97.54% |     22.26% |       1.61%
    mpki                             |      29.22 |       0.84 |       1.62 |        0.05
DRAM summary                         |            |            |            |            
  num dram accesses                  |   12971923 |          0 |          0 |           0
  average dram access latency (ns)   |     128.59 |        inf |        inf |         inf
  average dram queueing delay        |      18.58 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     57.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
