                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1295579351 |   249999989 |  1017064788 |   863084908
  Cycles                             |  3764189087 |  3764185076 |  3764188800 |  3764189444
  IPC                                |        0.34 |        0.07 |        0.27 |        0.23
  Time (ns)                          |  1254729696 |  1254728359 |  1254729600 |  1254729815
Branch predictor stats               |             |             |             |            
  num correct                        |   102688889 |    43244780 |   172557048 |   118668865
  num incorrect                      |     8391287 |    11689069 |    15826343 |    16304659
  misprediction rate                 |       7.55% |      21.28% |       8.40% |      12.08%
  mpki                               |        6.48 |       46.76 |       15.56 |       18.89
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   108765881 |    23761816 |   117898410 |   151240183
    num misses                       |          42 |           3 |          42 |         105
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   356486600 |    88558906 |   352090556 |   402179244
    num misses                       |     1740429 |    21160227 |     5932079 |    15659069
    miss rate                        |       0.49% |      23.89% |       1.68% |       3.89%
    mpki                             |        1.34 |       84.64 |        5.83 |       18.14
  L2 TLB                             |             |             |             |            
    num accesses                     |     1740471 |    21160230 |     5932121 |    15659174
    num misses                       |      542431 |    10898431 |     1616420 |     4698407
    miss rate                        |      31.17% |      51.50% |      27.25% |      30.00%
    mpki                             |        0.42 |       43.59 |        1.59 |        5.44
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   108765881 |    23761816 |   117898410 |   151240183
    num cache misses                 |      210565 |      191877 |      133757 |     3317015
    miss rate                        |       0.19% |       0.81% |       0.11% |       2.19%
    mpki                             |        0.16 |        0.77 |        0.13 |        3.84
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   356486600 |    88558906 |   352090556 |   402179244
    num cache misses                 |    19101339 |    28776709 |    41335864 |    22990962
    miss rate                        |       5.36% |      32.49% |      11.74% |       5.72%
    mpki                             |       14.74 |      115.11 |       40.64 |       26.64
  Cache L2                           |             |             |             |            
    num cache accesses               |    19517323 |    32747819 |    45818662 |    31169192
    num cache misses                 |    17962305 |    24393336 |    36573296 |    22595492
    miss rate                        |      92.03% |      74.49% |      79.82% |      72.49%
    mpki                             |       13.86 |       97.57 |       35.96 |       26.18
  Cache L3                           |             |             |             |            
    num cache accesses               |    18168137 |    28198729 |    40924140 |    27465004
    num cache misses                 |    16197917 |    18642274 |    23283049 |    16346785
    miss rate                        |      89.16% |      66.11% |      56.89% |      59.52%
    mpki                             |       12.50 |       74.57 |       22.89 |       18.94
DRAM summary                         |             |             |             |            
  num dram accesses                  |    95717513 |           0 |           0 |           0
  average dram access latency (ns)   |      138.30 |         inf |         inf |         inf
  average dram queueing delay        |       28.29 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      76.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
