                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    miss rate                        |       0.18% |       0.06% |       1.71% |       0.18% |       3.61% |       0.05% |       0.82% |        0.00% |       0.01% |       0.22% |       1.02% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        5.94 |        0.70 |       26.97 |        0.22 |        2.70 |         0.00 |        0.02 |        1.13 |        4.56 |        2.06 |        1.34 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |      778237 |     2124625 |     5686856 |     3524155 |   107825134 |     2152609 |     5668262 |           62 |      112917 |     5591186 |    19652843 |     6983626 |     1696700 |    21159894 |    10136808 |      1126540
    num misses                       |      777647 |      335182 |     1540830 |      559061 |    76960962 |       67970 |      544378 |           62 |      100821 |       75984 |     1742205 |      669534 |      527347 |    10898910 |     2122205 |        27849
    miss rate                        |      99.92% |      15.78% |      27.09% |      15.86% |      71.38% |       3.16% |       9.60% |      100.00% |      89.29% |       1.36% |       8.86% |       9.59% |      31.08% |      51.51% |      20.94% |        2.47%
    mpki                             |        0.49 |        0.05 |        1.61 |        0.11 |       19.25 |        0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.60 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   141334502 |   786064719 |   111163386 |   701390469 |   457935146 |  1109917630 |   199200132 |   2698252918 |   515990101 |   470025869 |   507116133 |   467665739 |   105787690 |    23761816 |   884881430 |   1102746948
    num cache misses                 |      103876 |     1160484 |       44066 |    20183908 |      246759 |    13398093 |      155464 |     25385687 |       94259 |       76783 |       49360 |    26347131 |       89943 |       27994 |     3076664 |        62655
    miss rate                        |       0.07% |       0.15% |       0.04% |       2.88% |       0.05% |       1.21% |       0.08% |        0.94% |       0.02% |       0.02% |       0.01% |       5.63% |       0.09% |       0.12% |       0.35% |        0.01%
    mpki                             |        0.06 |        0.17 |        0.05 |        4.04 |        0.06 |        1.37 |        0.07 |         1.54 |        0.01 |        0.02 |        0.01 |        7.77 |        0.07 |        0.11 |        0.45 |         0.01
  Cache L1-D                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   435525527 |  3289053187 |   332797911 |  1952747544 |  2990633937 |  4086720734 |   694098953 |   5362747079 |  1862741912 |  2510993110 |  1936216653 |  1316096286 |   347591312 |    88558906 |  2289446075 |   3521100386
    num cache misses                 |    82091094 |    19711689 |    38820843 |    24270230 |    32660161 |    37494131 |    40128932 |       170311 |     6911959 |    38510610 |    61969544 |    29839348 |    18506691 |    28774419 |     8693731 |     93305334
    miss rate                        |      18.85% |       0.60% |      11.66% |       1.24% |       1.09% |       0.92% |       5.78% |        0.00% |       0.37% |       1.53% |       3.20% |       2.27% |       5.32% |      32.49% |       0.38% |        2.65%
    mpki                             |       51.33 |        2.82 |       40.52 |        4.85 |        8.17 |        3.84 |       19.14 |         0.01 |        1.10 |        7.80 |       14.39 |        8.80 |       14.66 |      115.10 |        1.28 |         8.06
  Cache L2                           |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    82195034 |    20916661 |    42576158 |    46048525 |    32919159 |    51107320 |    43191169 |     25578982 |     7176078 |    40047185 |    62730914 |    57529892 |    18758312 |    32571292 |    13696280 |     93725829
    num cache misses                 |    49869297 |     9791425 |    26198220 |     6249459 |    21738623 |     3992648 |    11648260 |       479156 |     6686904 |     6419156 |    17993342 |     8292015 |    15453782 |    18907558 |     3351762 |      2126610
    miss rate                        |      60.67% |      46.81% |      61.53% |      13.57% |      66.04% |       7.81% |      26.97% |        1.87% |      93.18% |      16.03% |      28.68% |      14.41% |      82.38% |      58.05% |      24.47% |        2.27%
    mpki                             |       31.18 |        1.40 |       27.35 |        1.25 |        5.44 |        0.41 |        5.56 |         0.03 |        1.06 |        1.30 |        4.18 |        2.44 |       12.24 |       75.63 |        0.49 |         0.18
  Cache L3                           |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    49869361 |    10146604 |    30035747 |     7913244 |    21812644 |     4255097 |    14576506 |       502140 |     6860110 |     7976992 |    19039758 |     9671398 |    15713748 |    22772339 |     5318670 |      2495469
    num cache misses                 |    49526861 |     9393335 |    21937350 |     6000068 |    20849043 |     3913661 |    11304547 |       479156 |     6683559 |     6018709 |    11867110 |     7894481 |    15334339 |    17701506 |     3326172 |      2126393
    miss rate                        |      99.31% |      92.58% |      73.04% |      75.82% |      95.58% |      91.98% |      77.55% |       95.42% |      97.43% |      75.45% |      62.33% |      81.63% |      97.59% |      77.73% |      62.54% |       85.21%
    mpki                             |       30.97 |        1.34 |       22.90 |        1.20 |        5.22 |        0.40 |        5.39 |         0.03 |        1.06 |        1.22 |        2.75 |        2.33 |       12.14 |       70.81 |        0.49 |         0.18
DRAM summary                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  num dram accesses                  |   283690403 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      378.99 |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      268.98 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
