                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  317836041 |  991348091 |  249999888 |  1248977420
  Cycles                             |  754607691 |  754607466 |  754605789 |   754607496
  IPC                                |       0.42 |       1.31 |       0.33 |        1.66
  Time (ns)                          |  251535897 |  251535822 |  251535263 |   251535832
Branch predictor stats               |            |            |            |            
  num correct                        |    2878018 |   79702653 |   19818647 |    83210602
  num incorrect                      |      19262 |   13389542 |    1620730 |    14285253
  misprediction rate                 |      0.66% |     14.38% |      7.56% |      14.65%
  mpki                               |       0.06 |      13.51 |       6.48 |       11.44
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   28090384 |  145216337 |   20925725 |   151561408
    num misses                       |          3 |         65 |         42 |          18
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   86472123 |  475272060 |   68803936 |   526691875
    num misses                       |     154142 |    2650790 |     336431 |     3745771
    miss rate                        |      0.18% |      0.56% |      0.49% |       0.71%
    mpki                             |       0.48 |       2.67 |       1.35 |        3.00
  L2 TLB                             |            |            |            |            
    num accesses                     |     154145 |    2650855 |     336473 |     3745789
    num misses                       |     154031 |      16988 |     104713 |       28752
    miss rate                        |     99.93% |      0.64% |     31.12% |       0.77%
    mpki                             |       0.48 |       0.02 |       0.42 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   28090384 |  145216337 |   20925725 |   151561408
    num cache misses                 |     218210 |    4871843 |      40448 |     1374576
    miss rate                        |      0.78% |      3.35% |      0.19% |       0.91%
    mpki                             |       0.69 |       4.91 |       0.16 |        1.10
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   86472123 |  475272060 |   68803936 |   526691875
    num cache misses                 |   16283372 |   16032905 |    3687840 |     2564288
    miss rate                        |     18.83% |      3.37% |      5.36% |       0.49%
    mpki                             |      51.23 |      16.17 |      14.75 |        2.05
  Cache L2                           |            |            |            |            
    num cache accesses               |   16501587 |   20917676 |    3760679 |     3967939
    num cache misses                 |   10751404 |    3440295 |    3458014 |      550021
    miss rate                        |     65.15% |     16.45% |     91.95% |      13.86%
    mpki                             |      33.83 |       3.47 |      13.83 |        0.44
  Cache L3                           |            |            |            |            
    num cache accesses               |   10751409 |    3455669 |    3490483 |      579992
    num cache misses                 |    9876041 |     274609 |    3034010 |      235823
    miss rate                        |     91.86% |      7.95% |     86.92% |      40.66%
    mpki                             |      31.07 |       0.28 |      12.14 |        0.19
DRAM summary                         |            |            |            |            
  num dram accesses                  |   21156238 |          0 |          0 |           0
  average dram access latency (ns)   |     142.15 |        inf |        inf |         inf
  average dram queueing delay        |      32.14 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     84.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
