                                     | Core 0      | Core 1      | Core 2     | Core 3    
  Instructions                       |  1347630881 |  1336482587 |  249999973 |  913359198
  Cycles                             |   960446531 |   960446509 |  960444402 |  960446458
  IPC                                |        1.40 |        1.39 |       0.26 |       0.95
  Time (ns)                          |   320148844 |   320148837 |  320148134 |  320148820
Branch predictor stats               |             |             |            |           
  num correct                        |   120079563 |   107550340 |   40600608 |    1190412
  num incorrect                      |    20120533 |    18068823 |    2521753 |      20174
  misprediction rate                 |      14.35% |      14.38% |      5.85% |      1.67%
  mpki                               |       14.93 |       13.52 |      10.09 |       0.02
TLB Summary                          |             |             |            |           
  I-TLB                              |             |             |            |           
    num accesses                     |   153186717 |   195849501 |   41868591 |  104619991
    num misses                       |         534 |          65 |          4 |          6
    miss rate                        |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |             |             |            |           
    num accesses                     |   563575148 |   640966258 |   75636447 |  683243259
    num misses                       |      294774 |     3578699 |      88470 |   24724052
    miss rate                        |       0.05% |       0.56% |      0.12% |      3.62%
    mpki                             |        0.22 |        2.68 |       0.35 |      27.07
  L2 TLB                             |             |             |            |           
    num accesses                     |      295308 |     3578764 |      88474 |   24724058
    num misses                       |        9407 |       22951 |      88474 |   17729876
    miss rate                        |       3.19% |       0.64% |    100.00% |     71.71%
    mpki                             |        0.01 |        0.02 |       0.35 |      19.41
Cache Summary                        |             |             |            |           
  Cache L1-I                         |             |             |            |           
    num cache accesses               |   153186717 |   195849501 |   41868591 |  104619991
    num cache misses                 |     2116674 |     6505357 |       7090 |     443855
    miss rate                        |       1.38% |       3.32% |      0.02% |      0.42%
    mpki                             |        1.57 |        4.87 |       0.03 |       0.49
  Cache L1-D                         |             |             |            |           
    num cache accesses               |   563575148 |   640966258 |   75636447 |  683243259
    num cache misses                 |     5022095 |    21684911 |    5663705 |    7528465
    miss rate                        |       0.89% |       3.38% |      7.49% |      1.10%
    mpki                             |        3.73 |       16.23 |      22.65 |       8.24
  Cache L2                           |             |             |            |           
    num cache accesses               |     7160058 |    28201847 |    7690477 |    7972689
    num cache misses                 |     2860259 |     4491935 |    5670795 |    5596976
    miss rate                        |      39.95% |      15.93% |     73.74% |     70.20%
    mpki                             |        2.12 |        3.36 |      22.68 |       6.13
  Cache L3                           |             |             |            |           
    num cache accesses               |     2882162 |     4505861 |    7690477 |    5597459
    num cache misses                 |      414428 |      244076 |    5660138 |    4828483
    miss rate                        |      14.38% |       5.42% |     73.60% |     86.26%
    mpki                             |        0.31 |        0.18 |      22.64 |       5.29
DRAM summary                         |             |             |            |           
  num dram accesses                  |    14752827 |           0 |          0 |          0
  average dram access latency (ns)   |      127.22 |         inf |        inf |        inf
  average dram queueing delay        |       17.21 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      46.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |             |            |           
  num loads from dram                |           0 |           0 |          0 |          0
  num loads from dram cache          |           0 |           0 |          0 |          0
  num loads from remote cache        |           0 |           0 |          0 |          0
