                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999888 |  403750541 |  606054150 |  564524599
  Cycles                             |  694698207 |  694700285 |  694700189 |  694700173
  IPC                                |       0.36 |       0.58 |       0.87 |       0.81
  Time (ns)                          |  231566069 |  231566762 |  231566730 |  231566724
Branch predictor stats               |            |            |            |           
  num correct                        |   19818647 |   10935461 |   78060769 |   60522635
  num incorrect                      |    1620730 |    5429345 |   18331965 |    9107016
  misprediction rate                 |      7.56% |     33.18% |     19.02% |     13.08%
  mpki                               |       6.48 |      13.45 |      30.25 |      16.13
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20925725 |   31084524 |   84948010 |   66003041
    num misses                       |         42 |          3 |        124 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68803935 |  190040397 |  236772528 |  253721279
    num misses                       |     336442 |     187686 |     409794 |    2819393
    miss rate                        |      0.49% |      0.10% |      0.17% |      1.11%
    mpki                             |       1.35 |       0.46 |       0.68 |       4.99
  L2 TLB                             |            |            |            |           
    num accesses                     |     336484 |     187689 |     409918 |    2819403
    num misses                       |     104710 |     122783 |      66905 |     257835
    miss rate                        |     31.12% |     65.42% |     16.32% |      9.15%
    mpki                             |       0.42 |       0.30 |       0.11 |       0.46
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20925725 |   31084524 |   84948010 |   66003041
    num cache misses                 |      40075 |      49069 |    2679536 |      49906
    miss rate                        |      0.19% |      0.16% |      3.15% |      0.08%
    mpki                             |       0.16 |       0.12 |       4.42 |       0.09
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68803935 |  190040397 |  236772528 |  253721279
    num cache misses                 |    3687338 |    9040165 |    2894432 |    8172599
    miss rate                        |      5.36% |      4.76% |      1.22% |      3.22%
    mpki                             |      14.75 |      22.39 |       4.78 |      14.48
  Cache L2                           |            |            |            |           
    num cache accesses               |    3760494 |    9486690 |    5771982 |    8338657
    num cache misses                 |    3457524 |    7965011 |    2564174 |    5685895
    miss rate                        |     91.94% |     83.96% |     44.42% |     68.19%
    mpki                             |      13.83 |      19.73 |       4.23 |      10.07
  Cache L3                           |            |            |            |           
    num cache accesses               |    3490683 |    8362467 |    2763666 |    5809564
    num cache misses                 |    3045863 |    7861766 |     717679 |    2241097
    miss rate                        |     87.26% |     94.01% |     25.97% |     38.58%
    mpki                             |      12.18 |      19.47 |       1.18 |       3.97
DRAM summary                         |            |            |            |           
  num dram accesses                  |   16250400 |          0 |          0 |          0
  average dram access latency (ns)   |     134.14 |        inf |        inf |        inf
  average dram queueing delay        |      24.13 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     70.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
