                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999909 |  743011583 |  365461416 |  900900920
  Cycles                             |  587265156 |  587267100 |  587267400 |  587267367
  IPC                                |       0.43 |       1.27 |       0.62 |       1.53
  Time (ns)                          |  195755052 |  195755700 |  195755800 |  195755789
Branch predictor stats               |            |            |            |           
  num correct                        |    2271023 |   59737129 |   28956071 |   60253440
  num incorrect                      |      15217 |   10035405 |    2370119 |   10254320
  misprediction rate                 |      0.67% |     14.38% |      7.57% |     14.54%
  mpki                               |       0.06 |      13.51 |       6.49 |      11.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22095385 |  108839955 |   30900298 |  109187190
    num misses                       |          3 |         65 |         42 |         18
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68115827 |  356215545 |  100638226 |  379318779
    num misses                       |     121838 |    1986752 |     491960 |    2638141
    miss rate                        |      0.18% |      0.56% |      0.49% |      0.70%
    mpki                             |       0.49 |       2.67 |       1.35 |       2.93
  L2 TLB                             |            |            |            |           
    num accesses                     |     121841 |    1986817 |     492002 |    2638159
    num misses                       |     121749 |      12778 |     155232 |      19899
    miss rate                        |     99.92% |      0.64% |     31.55% |      0.75%
    mpki                             |       0.49 |       0.02 |       0.42 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22095385 |  108839955 |   30900298 |  109187190
    num cache misses                 |     177958 |    3676355 |      58751 |    1043119
    miss rate                        |      0.81% |      3.38% |      0.19% |      0.96%
    mpki                             |       0.71 |       4.95 |       0.16 |       1.16
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68115827 |  356215545 |  100638226 |  379318779
    num cache misses                 |   12872129 |   12031794 |    5383201 |    1973702
    miss rate                        |     18.90% |      3.38% |      5.35% |      0.52%
    mpki                             |      51.49 |      16.19 |      14.73 |       2.19
  Cache L2                           |            |            |            |           
    num cache accesses               |   13050963 |   15718810 |    5465629 |    3055299
    num cache misses                 |    8491187 |    2647729 |    5044192 |     586772
    miss rate                        |     65.06% |     16.84% |     92.29% |     19.21%
    mpki                             |      33.96 |       3.56 |      13.80 |       0.65
  Cache L3                           |            |            |            |           
    num cache accesses               |    8492063 |    2660468 |    5067971 |     626591
    num cache misses                 |    7800038 |     276248 |    1684154 |     331149
    miss rate                        |     91.85% |     10.38% |     33.23% |     52.85%
    mpki                             |      31.20 |       0.37 |       4.61 |       0.37
DRAM summary                         |            |            |            |           
  num dram accesses                  |   16174809 |          0 |          0 |          0
  average dram access latency (ns)   |     139.46 |        inf |        inf |        inf
  average dram queueing delay        |      29.45 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     82.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
