                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |  1016331158 |  1578987818 |   405090672
  Cycles                             |  1791128503 |  1791130800 |  1791130707 |  1791130800
  IPC                                |        0.14 |        0.57 |        0.88 |        0.23
  Time (ns)                          |   597042835 |   597043600 |   597043569 |   597043600
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    54776531 |     2056613 |    66900342
  num incorrect                      |     6500447 |     1280916 |       34854 |     4220381
  misprediction rate                 |       9.99% |       2.29% |       1.67% |       5.93%
  mpki                               |       26.00 |        1.26 |        0.02 |       10.42
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |   101607385 |   180867746 |    67769845
    num misses                       |       17441 |          47 |           6 |           4
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   352337605 |  1181157158 |   123951071
    num misses                       |     1331679 |      552390 |    42661432 |      147272
    miss rate                        |       1.54% |       0.16% |       3.61% |       0.12%
    mpki                             |        5.33 |        0.54 |       27.02 |        0.36
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349120 |      552437 |    42661438 |      147276
    num misses                       |     1140465 |      169075 |    30496893 |      147276
    miss rate                        |      84.53% |      30.61% |      71.49% |     100.00%
    mpki                             |        4.56 |        0.17 |       19.31 |        0.36
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |   101607385 |   180867746 |    67769845
    num cache misses                 |      345971 |       33504 |      171513 |        2952
    miss rate                        |       1.64% |       0.03% |       0.09% |       0.00%
    mpki                             |        1.38 |        0.03 |        0.11 |        0.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   352337605 |  1181157158 |   123951071
    num cache misses                 |     7410221 |    12474363 |    12905767 |     9423494
    miss rate                        |       8.55% |       3.54% |       1.09% |       7.60%
    mpki                             |       29.64 |       12.27 |        8.17 |       23.26
  Cache L2                           |             |             |             |            
    num cache accesses               |     7776155 |    14366343 |    13085510 |    12682276
    num cache misses                 |     7336600 |     9223522 |     8704878 |     9426446
    miss rate                        |      94.35% |      64.20% |      66.52% |      74.33%
    mpki                             |       29.35 |        9.08 |        5.51 |       23.27
  Cache L3                           |             |             |             |            
    num cache accesses               |     7357543 |    11153713 |     8713347 |    12682276
    num cache misses                 |     7273061 |     9095814 |     8493851 |     9422294
    miss rate                        |      98.85% |      81.55% |      97.48% |      74.29%
    mpki                             |       29.09 |        8.95 |        5.38 |       23.26
DRAM summary                         |             |             |             |            
  num dram accesses                  |    43882368 |           0 |           0 |           0
  average dram access latency (ns)   |      141.92 |         inf |         inf |         inf
  average dram queueing delay        |       31.91 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      73.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
