                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   560496605 |   472945867 |   376439559 |   249999973
  Cycles                             |  1292625096 |  1292625421 |  1292625621 |  1292622945
  IPC                                |        0.43 |        0.37 |        0.29 |        0.19
  Time (ns)                          |   430875032 |   430875140 |   430875207 |   430874315
Branch predictor stats               |             |             |             |            
  num correct                        |    30379212 |    70552580 |     7128660 |    40600608
  num incorrect                      |      710584 |    16159682 |     9911271 |     2521753
  misprediction rate                 |       2.29% |      18.64% |      58.16% |       5.85%
  mpki                               |        1.27 |       34.17 |       26.33 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    56646440 |    66662321 |    41429706 |    41868591
    num misses                       |          47 |         167 |          14 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   194346972 |   184488877 |   138632983 |    75636447
    num misses                       |      296016 |      986729 |      992092 |       88470
    miss rate                        |       0.15% |       0.53% |       0.72% |       0.12%
    mpki                             |        0.53 |        2.09 |        2.64 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      296063 |      986896 |      992106 |       88474
    num misses                       |       95534 |       91842 |      992095 |       88474
    miss rate                        |      32.27% |       9.31% |     100.00% |     100.00%
    mpki                             |        0.17 |        0.19 |        2.64 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    56646440 |    66662321 |    41429706 |    41868591
    num cache misses                 |       62097 |     4191176 |       32200 |       19348
    miss rate                        |       0.11% |       6.29% |       0.08% |       0.05%
    mpki                             |        0.11 |        8.86 |        0.09 |        0.08
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   194346972 |   184488877 |   138632983 |    75636447
    num cache misses                 |     7047786 |     3194065 |    10662475 |     5663363
    miss rate                        |       3.63% |       1.73% |       7.69% |       7.49%
    mpki                             |       12.57 |        6.75 |       28.32 |       22.65
  Cache L2                           |             |             |             |            
    num cache accesses               |     8241893 |     7656259 |    12107236 |     7702467
    num cache misses                 |     6113340 |     3387366 |    10694621 |     5682711
    miss rate                        |      74.17% |      44.24% |      88.33% |      73.78%
    mpki                             |       10.91 |        7.16 |       28.41 |       22.73
  Cache L3                           |             |             |             |            
    num cache accesses               |     7310085 |     3659791 |    12107182 |     7702467
    num cache misses                 |     6065207 |     3362436 |    10685994 |     5680944
    miss rate                        |      82.97% |      91.88% |      88.26% |      73.75%
    mpki                             |       10.82 |        7.11 |       28.39 |       22.72
DRAM summary                         |             |             |             |            
  num dram accesses                  |    36713555 |           0 |           0 |           0
  average dram access latency (ns)   |      181.08 |         inf |         inf |         inf
  average dram queueing delay        |       71.07 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      85.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
