                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2052001385 |  1440498913 |   780187150 |   249999989
  Cycles                             |  4311577098 |  4311577167 |  4311576979 |  4311572924
  IPC                                |        0.48 |        0.33 |        0.18 |        0.06
  Time (ns)                          |  1437192366 |  1437192389 |  1437192326 |  1437190975
Branch predictor stats               |             |             |             |            
  num correct                        |   221678832 |   114257308 |   107355058 |    43244780
  num incorrect                      |    33714429 |     9364126 |    14726394 |    11689069
  misprediction rate                 |      13.20% |       7.57% |      12.06% |      21.28%
  mpki                               |       16.43 |        6.50 |       18.88 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   241321825 |   120359669 |   136714084 |    23761816
    num misses                       |          10 |          42 |         100 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   922399539 |   396651957 |   363584487 |    88558906
    num misses                       |     9525217 |     1952092 |    14154474 |    21161239
    miss rate                        |       1.03% |       0.49% |       3.89% |      23.90%
    mpki                             |        4.64 |        1.36 |       18.14 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |     9525227 |     1952134 |    14154574 |    21161242
    num misses                       |      848285 |      608324 |     4253583 |    10899152
    miss rate                        |       8.91% |      31.16% |      30.05% |      51.51%
    mpki                             |        0.41 |        0.42 |        5.45 |       43.60
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   241321825 |   120359669 |   136714084 |    23761816
    num cache misses                 |      248408 |      244692 |     2846779 |      168674
    miss rate                        |       0.10% |       0.20% |       2.08% |       0.71%
    mpki                             |        0.12 |        0.17 |        3.65 |        0.67
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   922399539 |   396651957 |   363584487 |    88558906
    num cache misses                 |    30115839 |    21363632 |    20995067 |    28975871
    miss rate                        |       3.26% |       5.39% |       5.77% |      32.72%
    mpki                             |       14.68 |       14.83 |       26.91 |      115.90
  Cache L2                           |             |             |             |            
    num cache accesses               |    31260211 |    21896683 |    29616711 |    33550584
    num cache misses                 |    20884545 |    19556639 |    20379132 |    24666131
    miss rate                        |      66.81% |      89.31% |      68.81% |      73.52%
    mpki                             |       10.18 |       13.58 |       26.12 |       98.66
  Cache L3                           |             |             |             |            
    num cache accesses               |    21816202 |    19846099 |    26167439 |    29113904
    num cache misses                 |    20381052 |    19533137 |    19966141 |    24468500
    miss rate                        |      93.42% |      98.42% |      76.30% |      84.04%
    mpki                             |        9.93 |       13.56 |       25.59 |       97.87
DRAM summary                         |             |             |             |            
  num dram accesses                  |   104758989 |           0 |           0 |           0
  average dram access latency (ns)   |      137.27 |         inf |         inf |         inf
  average dram queueing delay        |       27.26 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      72.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
