                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12      | Core 13     | Core 14     | Core 15    
    num misses                       |     3139534 |       52532 |     2124701 |     2171459 |      190783 |       54458 |      276165 |       28227 |      193856 |     1140451 |        3901 |     1733872 |       238578 |          62 |      434269 |      119296
    miss rate                        |       8.85% |      89.33% |      79.44% |      29.83% |      31.20% |       0.76% |      15.94% |       0.62% |      52.34% |      84.54% |       2.64% |     100.00% |       28.62% |     100.00% |      99.92% |       8.11%
    mpki                             |        0.40 |        0.02 |        2.50 |        5.40 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.50 |         0.02 |        0.00 |        0.49 |        0.17
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |            
    num cache accesses               |   923575116 |   269481983 |   101572446 |    70462752 |   115472045 |   291905501 |   347746356 |   247238633 |   159747177 |    21135842 |   151433830 |    75035104 |    822023404 |   214727351 |    79111290 |    99002387
    num cache misses                 |      668211 |      332182 |       65496 |     1638712 |      124149 |     4646484 |    11360591 |     9491043 |      246855 |      464243 |      306857 |       59245 |       747295 |     5497111 |      617252 |     7590063
    miss rate                        |       0.07% |       0.12% |       0.06% |       2.33% |       0.11% |       1.59% |       3.27% |       3.84% |       0.15% |       2.20% |       0.20% |       0.08% |        0.09% |       2.56% |       0.78% |       7.67%
    mpki                             |        0.09 |        0.10 |        0.08 |        4.07 |        0.11 |        1.93 |        4.58 |        5.62 |        0.14 |        1.86 |        0.19 |        0.09 |         0.07 |        4.20 |        0.69 |       10.67
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |            
    num cache accesses               |  3524502874 |   973568208 |   391805405 |   187474183 |   403360101 |  1014285975 |   968846341 |   808981562 |   700952472 |    86633855 |   484339612 |   252248446 |   6182856959 |   426770315 |   243617558 |   277069767
    num cache misses                 |   112856447 |     4123137 |     6496482 |    10979614 |    14263625 |     8233303 |    13030866 |    28718721 |    18122561 |     7565503 |    16192097 |    19204271 |     58251315 |     1423763 |    45914463 |     6308136
    miss rate                        |       3.20% |       0.42% |       1.66% |       5.86% |       3.54% |       0.81% |       1.34% |       3.55% |       2.59% |       8.73% |       3.34% |       7.61% |        0.94% |       0.33% |      18.85% |       2.28%
    mpki                             |       14.39 |        1.25 |        7.63 |       27.29 |       12.35 |        3.42 |        5.26 |       17.02 |       10.14 |       30.26 |       10.22 |       27.66 |         5.42 |        1.09 |       51.29 |        8.87
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |            
    num cache accesses               |   113675095 |     4785483 |     7748884 |    15299508 |    16494345 |    13497404 |    25177812 |    38445595 |    18429098 |     8072882 |    17337666 |    21619024 |     59013436 |     7186078 |    46532208 |    14540453
    num cache misses                 |    79476265 |     4415207 |     6273687 |    11013281 |    11836161 |     6843953 |    12569799 |    11371369 |    12937975 |     7760192 |     6478078 |    19263516 |     40850784 |     5041621 |    30297984 |     8972105
    miss rate                        |      69.92% |      92.26% |      80.96% |      71.98% |      71.76% |      50.71% |      49.92% |      29.58% |      70.20% |      96.13% |      37.36% |      89.10% |       69.22% |      70.16% |      65.11% |      61.70%
    mpki                             |       10.13 |        1.34 |        7.37 |       27.38 |       10.25 |        2.84 |        5.07 |        6.74 |        7.24 |       31.04 |        4.09 |       27.74 |         3.80 |        3.85 |       33.85 |       12.61
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |            
    num cache accesses               |    79629603 |     4746263 |     7479283 |    13699549 |    14021009 |     7482561 |    13361012 |    11641212 |    13019615 |     7804161 |     7353216 |    21619024 |     40865950 |     5307678 |    30298477 |     9617801
    num cache misses                 |      863166 |     4352219 |     5779116 |     8935339 |    10615721 |     5589808 |     4476317 |     5063309 |    12393263 |     7560260 |     6012077 |    19201174 |      1889843 |     4856615 |    27763671 |     5041661
    miss rate                        |       1.08% |      91.70% |      77.27% |      65.22% |      75.71% |      74.70% |      33.50% |      43.49% |      95.19% |      96.87% |      81.76% |      88.82% |        4.62% |      91.50% |      91.63% |      52.42%
    mpki                             |        0.11 |        1.32 |        6.79 |       22.21 |        9.19 |        2.32 |        1.81 |        3.00 |        6.93 |       30.24 |        3.80 |       27.65 |         0.18 |        3.71 |       31.02 |        7.09
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |            
  num dram accesses                  |   184742571 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0
  average dram access latency (ns)   |      428.29 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf
  average dram queueing delay        |      318.28 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0
