                                     | Core 0     | Core 1      | Core 2     | Core 3     
  Instructions                       |  317238609 |  1013922774 |  249999888 |  1277559802
  Cycles                             |  772152472 |   772152040 |  772149844 |   772151711
  IPC                                |       0.41 |        1.31 |       0.32 |        1.65
  Time (ns)                          |  257384158 |   257384014 |  257383282 |   257383904
Branch predictor stats               |            |             |            |            
  num correct                        |    2872729 |    81523358 |   19818647 |    84840357
  num incorrect                      |      19226 |    13700531 |    1620730 |    14606931
  misprediction rate                 |      0.66% |      14.39% |      7.56% |      14.69%
  mpki                               |       0.06 |       13.51 |       6.48 |       11.43
TLB Summary                          |            |             |            |            
  I-TLB                              |            |             |            |            
    num accesses                     |   28037625 |   148522392 |   20925725 |   154941468
    num misses                       |          3 |          65 |         42 |          18
    miss rate                        |      0.00% |       0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |        0.00
  D-TLB                              |            |             |            |            
    num accesses                     |   86311341 |   486082548 |   68803935 |   538450266
    num misses                       |     153863 |     2713361 |     336462 |     3810039
    miss rate                        |      0.18% |       0.56% |      0.49% |       0.71%
    mpki                             |       0.49 |        2.68 |       1.35 |        2.98
  L2 TLB                             |            |             |            |            
    num accesses                     |     153866 |     2713426 |     336504 |     3810057
    num misses                       |     153752 |       17393 |     104712 |       29356
    miss rate                        |     99.93% |       0.64% |     31.12% |       0.77%
    mpki                             |       0.48 |        0.02 |       0.42 |        0.02
Cache Summary                        |            |             |            |            
  Cache L1-I                         |            |             |            |            
    num cache accesses               |   28037625 |   148522392 |   20925725 |   154941468
    num cache misses                 |     217798 |     4973563 |      39876 |     1378698
    miss rate                        |      0.78% |       3.35% |      0.19% |       0.89%
    mpki                             |       0.69 |        4.91 |       0.16 |        1.08
  Cache L1-D                         |            |             |            |            
    num cache accesses               |   86311341 |   486082548 |   68803935 |   538450266
    num cache misses                 |   16253704 |    16420973 |    3684927 |     2598892
    miss rate                        |     18.83% |       3.38% |      5.36% |       0.48%
    mpki                             |      51.23 |       16.20 |      14.74 |        2.03
  Cache L2                           |            |             |            |            
    num cache accesses               |   16471507 |    21406530 |    3757094 |     4006152
    num cache misses                 |   10705182 |     3496460 |    3453268 |      529655
    miss rate                        |     64.99% |      16.33% |     91.91% |      13.22%
    mpki                             |      33.74 |        3.45 |      13.81 |        0.41
  Cache L3                           |            |             |            |            
    num cache accesses               |   10705187 |     3510962 |    3485637 |      559093
    num cache misses                 |    9836449 |      257313 |    3031154 |      221178
    miss rate                        |     91.88% |       7.33% |     86.96% |      39.56%
    mpki                             |      31.01 |        0.25 |      12.12 |        0.17
DRAM summary                         |            |             |            |            
  num dram accesses                  |   21043630 |           0 |          0 |           0
  average dram access latency (ns)   |     147.38 |         inf |        inf |         inf
  average dram queueing delay        |      37.37 |        0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     81.00% |       0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |             |            |            
  num loads from dram                |          0 |           0 |          0 |           0
  num loads from dram cache          |          0 |           0 |          0 |           0
  num loads from remote cache        |          0 |           0 |          0 |           0
