                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    475413244 |   1926916224 |    376709092 |    469461705 |   3257765893 |   1901150863 |    732319843 |   1435446150 |   1783080513 |   1167873595 |   6837849794 |    413132910 |    448036678 |     88558906 |   1134239173 |    964572162
    num misses                       |       848529 |      1239208 |      6431339 |       807867 |    117453247 |       995054 |      5910754 |           23 |       108355 |      2618228 |     68501071 |      2200756 |      2191519 |     21159950 |      5017415 |       304395
    miss rate                        |        0.18% |        0.06% |        1.71% |        0.17% |        3.61% |        0.05% |        0.81% |        0.00% |        0.01% |        0.22% |        1.00% |        0.53% |        0.49% |       23.89% |        0.44% |        0.03%
    mpki                             |         0.49 |         0.30 |         5.93 |         0.67 |        26.97 |         0.22 |         2.69 |         0.00 |         0.02 |         1.14 |         4.50 |         2.07 |         1.35 |        84.64 |         1.49 |         0.10
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       848532 |      1239264 |      6431381 |       808017 |    117453253 |       996631 |      5910776 |           62 |       108407 |      2618322 |     68501081 |      2201010 |      2191561 |     21159953 |      5017434 |       304403
    num misses                       |       847888 |       196137 |      1748925 |       131539 |     83751747 |        31579 |       566254 |           62 |        96796 |        36323 |      6041355 |       208073 |       683379 |     10898553 |      1050951 |         7686
    miss rate                        |       99.92% |       15.83% |       27.19% |       16.28% |       71.31% |        3.17% |        9.58% |      100.00% |       89.29% |        1.39% |        8.82% |        9.45% |       31.18% |       51.51% |       20.95% |        2.52%
    mpki                             |         0.49 |         0.05 |         1.61 |         0.11 |        19.23 |         0.01 |         0.26 |         0.00 |         0.02 |         0.02 |         0.40 |         0.20 |         0.42 |        43.59 |         0.31 |         0.00
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    154351102 |    461421505 |    125753245 |    167910164 |    498861427 |    516370499 |    209183536 |    722240257 |    494141087 |    219739710 |   1793402828 |    146979932 |    136536292 |     23761816 |    438430054 |    301860422
    num cache misses                 |       144961 |      2808101 |        85100 |      9076417 |       602821 |      8571026 |       396805 |     12710117 |      1121807 |       447097 |       176184 |     11536600 |       178744 |        52884 |      5349302 |       569263
    miss rate                        |        0.09% |        0.61% |        0.07% |        5.41% |        0.12% |        1.66% |        0.19% |        1.76% |        0.23% |        0.20% |        0.01% |        7.85% |        0.13% |        0.22% |        1.22% |        0.19%
    mpki                             |         0.08 |         0.68 |         0.08 |         7.58 |         0.14 |         1.88 |         0.18 |         2.89 |         0.19 |         0.19 |         0.01 |        10.84 |         0.11 |         0.21 |         1.59 |         0.18
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    475413244 |   1926916224 |    376709092 |    469461705 |   3257765893 |   1901150863 |    732319843 |   1435446150 |   1783080513 |   1167873595 |   6837849794 |    413132910 |    448036678 |     88558906 |   1134239173 |    964572162
    num cache misses                 |     89516984 |     13916468 |     44413127 |      8499634 |     35623101 |     19753292 |     42096469 |      2703086 |      7549883 |     19092441 |    218942029 |     11893800 |     24208133 |     28909195 |      8200292 |     31050381
    miss rate                        |       18.83% |        0.72% |       11.79% |        1.81% |        1.09% |        1.04% |        5.75% |        0.19% |        0.42% |        1.63% |        3.20% |        2.88% |        5.40% |       32.64% |        0.72% |        3.22%
    mpki                             |        51.25 |         3.39 |        40.98 |         7.10 |         8.18 |         4.34 |        19.12 |         0.61 |         1.25 |         8.30 |        14.38 |        11.18 |        14.87 |       115.64 |         2.43 |         9.81
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     89666010 |     17039764 |     48752489 |     19046945 |     36286097 |     29214220 |     45790328 |     16024053 |      9306763 |     23474315 |    219338214 |     24739122 |     24620773 |     32873094 |     15294034 |     33150651
    num cache misses                 |     54683973 |     14094096 |     32613055 |     12754617 |     24337014 |     11944405 |     13443797 |      8773212 |      8596860 |     11737061 |     54665162 |     12591822 |     20801385 |     21213975 |      9603817 |     11568436
    miss rate                        |       60.99% |       82.71% |       66.90% |       66.96% |       67.07% |       40.89% |       29.36% |       54.75% |       92.37% |       50.00% |       24.92% |       50.90% |       84.49% |       64.53% |       62.79% |       34.90%
    mpki                             |        31.31 |         3.44 |        30.09 |        10.65 |         5.59 |         2.63 |         6.11 |         1.99 |         1.42 |         5.10 |         3.59 |        11.83 |        12.78 |        84.86 |         2.85 |         3.66
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     54688038 |     14418564 |     36893563 |     14240736 |     24400618 |     13043810 |     16821527 |      9384921 |      9234782 |     15682313 |     54905725 |     13913191 |     21041324 |     25189671 |     11384157 |     13199881
    num cache misses                 |     54429037 |     14036698 |     22537516 |     12732899 |     24001094 |     11702777 |     13356828 |      8758078 |      8579998 |     11621293 |      1731123 |     12468251 |     15905211 |     20688926 |      9562071 |     11559328
    miss rate                        |       99.53% |       97.35% |       61.09% |       89.41% |       98.36% |       89.72% |       79.40% |       93.32% |       92.91% |       74.10% |        3.15% |       89.61% |       75.59% |       82.13% |       83.99% |       87.57%
    mpki                             |        31.16 |         3.42 |        20.80 |        10.64 |         5.51 |         2.57 |         6.07 |         1.99 |         1.42 |         5.05 |         0.11 |        11.72 |         9.77 |        82.76 |         2.84 |         3.65
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    352639344 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       413.04 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       303.03 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
