                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999989 |  3835956736 |  3179091313 |  2312341827
  Cycles                             |  4567706606 |  4567708950 |  4567708857 |  4567708975
  IPC                                |        0.05 |        0.84 |        0.70 |        0.51
  Time (ns)                          |  1522568869 |  1522569650 |  1522569619 |  1522569658
Branch predictor stats               |             |             |             |            
  num correct                        |    43244780 |   176647767 |     4146133 |   123753351
  num incorrect                      |    11689069 |     1469551 |       70264 |     2895304
  misprediction rate                 |      21.28% |       0.83% |       1.67% |       2.29%
  mpki                               |       46.76 |        0.38 |        0.02 |        1.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23761816 |   293471303 |   364138600 |   231119334
    num misses                       |           3 |          43 |           6 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    88558906 |  2207319492 |  2378163529 |   801575400
    num misses                       |    21161020 |      296870 |    85863618 |     1228341
    miss rate                        |      23.89% |       0.01% |       3.61% |       0.15%
    mpki                             |       84.64 |        0.08 |       27.01 |        0.53
  L2 TLB                             |             |             |             |            
    num accesses                     |    21161023 |      296913 |    85863624 |     1228388
    num misses                       |    10898865 |       85624 |    61388226 |      381042
    miss rate                        |      51.50% |      28.84% |      71.50% |      31.02%
    mpki                             |       43.60 |        0.02 |       19.31 |        0.16
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23761816 |   293471303 |   364138600 |   231119334
    num cache misses                 |      190211 |      299163 |     2194781 |      209593
    miss rate                        |       0.80% |       0.10% |       0.60% |       0.09%
    mpki                             |        0.76 |        0.08 |        0.69 |        0.09
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    88558906 |  2207319492 |  2378163529 |   801575400
    num cache misses                 |    28994069 |    21785101 |    26456658 |    28543496
    miss rate                        |      32.74% |       0.99% |       1.11% |       3.56%
    mpki                             |      115.98 |        5.68 |        8.32 |       12.34
  Cache L2                           |             |             |             |            
    num cache accesses               |    33631480 |    22432778 |    28915206 |    33359039
    num cache misses                 |    24879373 |    16879870 |    22323355 |    23811674
    miss rate                        |      73.98% |      75.25% |      77.20% |      71.38%
    mpki                             |       99.52 |        4.40 |        7.02 |       10.30
  Cache L3                           |             |             |             |            
    num cache accesses               |    29367365 |    17235180 |    22587597 |    28790793
    num cache misses                 |    24700747 |    16857135 |    21926130 |    23591061
    miss rate                        |      84.11% |      97.81% |      97.07% |      81.94%
    mpki                             |       98.80 |        4.39 |        6.90 |       10.20
DRAM summary                         |             |             |             |            
  num dram accesses                  |   118169798 |           0 |           0 |           0
  average dram access latency (ns)   |      147.39 |         inf |         inf |         inf
  average dram queueing delay        |       37.38 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
